"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"6712",252,0.13,0.25,-0.36,0.13,0.62,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6713",253,0.1,0.26,-0.42,0.1,0.62,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6714",254,0.11,0.25,-0.39,0.11,0.61,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6715",255,0.32,0.25,-0.17,0.32,0.81,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6716",256,0.44,0.24,-0.02,0.44,0.91,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6717",257,0.46,0.24,-0.01,0.45,0.93,0.45,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6718",258,0.43,0.25,-0.05,0.42,0.91,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6719",259,0.23,0.26,-0.27,0.23,0.73,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6720",260,0.44,0.24,-0.03,0.43,0.91,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6721",261,0.42,0.25,-0.06,0.42,0.91,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6722",262,0.34,0.25,-0.15,0.34,0.84,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6723",263,0.15,0.27,-0.37,0.15,0.69,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6724",264,0.37,0.29,-0.19,0.36,0.94,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6725",265,0.54,0.27,0.02,0.54,1.08,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6726",266,-0.08,0.26,-0.59,-0.08,0.43,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6727",267,-0.03,0.23,-0.49,-0.03,0.43,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6728",268,0.06,0.25,-0.43,0.06,0.56,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6729",269,0.06,0.25,-0.43,0.06,0.56,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6730",270,-0.01,0.23,-0.47,-0.01,0.45,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6731",271,-0.03,0.24,-0.5,-0.03,0.44,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6732",272,0.3,0.28,-0.25,0.29,0.86,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6733",273,0.27,0.28,-0.26,0.27,0.82,0.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6734",274,-0.04,0.26,-0.55,-0.04,0.47,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6735",275,0,0.27,-0.53,0,0.53,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6736",276,0.21,0.26,-0.3,0.21,0.72,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6737",277,0,0.24,-0.46,0,0.47,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6738",278,-0.01,0.28,-0.56,-0.01,0.53,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6739",279,0.1,0.28,-0.44,0.1,0.65,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6740",280,-0.04,0.26,-0.55,-0.04,0.46,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6741",281,-0.05,0.24,-0.53,-0.05,0.43,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6742",282,0.19,0.28,-0.36,0.19,0.76,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6743",283,0.15,0.29,-0.42,0.15,0.72,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6744",284,0.38,0.25,-0.11,0.38,0.88,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6745",285,0.29,0.26,-0.22,0.29,0.8,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6746",286,0.34,0.28,-0.21,0.33,0.9,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6747",287,0.32,0.25,-0.17,0.32,0.81,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6748",288,0.31,0.25,-0.18,0.31,0.81,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6749",289,0.45,0.26,-0.05,0.44,0.96,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6750",290,-0.06,0.3,-0.65,-0.06,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6751",291,-0.02,0.29,-0.6,-0.02,0.56,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6752",292,-0.07,0.3,-0.65,-0.07,0.51,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6753",293,0.16,0.3,-0.42,0.16,0.76,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6754",294,0.23,0.29,-0.34,0.23,0.81,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6755",295,0.26,0.29,-0.29,0.26,0.83,0.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6756",296,-0.05,0.3,-0.64,-0.05,0.53,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6757",297,-0.69,0.24,-1.17,-0.69,-0.23,-0.68,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6758",298,-0.66,0.25,-1.16,-0.66,-0.17,-0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6759",299,-0.53,0.25,-1.03,-0.52,-0.04,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6760",300,-0.85,0.27,-1.38,-0.85,-0.34,-0.84,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6761",301,-0.7,0.24,-1.17,-0.7,-0.24,-0.7,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6762",302,0.12,0.24,-0.35,0.12,0.59,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6763",303,-0.86,0.26,-1.37,-0.85,-0.36,-0.85,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6764",304,-0.38,0.23,-0.82,-0.37,0.06,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6765",305,-0.8,0.26,-1.31,-0.8,-0.31,-0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6766",306,-0.8,0.26,-1.31,-0.79,-0.3,-0.79,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6767",307,-0.73,0.27,-1.26,-0.72,-0.21,-0.71,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6768",308,-0.65,0.26,-1.17,-0.65,-0.14,-0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6769",309,-0.67,0.27,-1.2,-0.66,-0.15,-0.66,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6770",310,-0.18,0.26,-0.69,-0.18,0.31,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6771",311,-0.64,0.26,-1.17,-0.64,-0.14,-0.63,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6772",312,-0.66,0.26,-1.18,-0.66,-0.16,-0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6773",313,-0.49,0.21,-0.91,-0.49,-0.08,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6774",314,-0.67,0.26,-1.2,-0.67,-0.17,-0.66,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6775",315,-0.34,0.27,-0.86,-0.33,0.18,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6776",316,-0.69,0.25,-1.2,-0.69,-0.2,-0.68,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6777",317,-0.71,0.26,-1.23,-0.71,-0.22,-0.7,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6778",318,-0.56,0.24,-1.04,-0.55,-0.08,-0.55,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6779",319,-0.43,0.23,-0.88,-0.43,0.01,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6780",320,-0.54,0.23,-1.01,-0.54,-0.09,-0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6781",321,-0.49,0.21,-0.91,-0.49,-0.08,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6782",322,-0.44,0.23,-0.89,-0.44,0,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6783",323,0.31,0.27,-0.22,0.31,0.84,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6784",324,0.42,0.28,-0.12,0.42,0.97,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6785",325,0.73,0.29,0.19,0.73,1.3,0.72,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6786",326,0.64,0.28,0.11,0.64,1.2,0.63,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6787",327,-0.07,0.26,-0.58,-0.07,0.44,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6788",328,-0.15,0.26,-0.67,-0.15,0.36,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6789",329,0.04,0.27,-0.48,0.04,0.57,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6790",330,0.4,0.27,-0.13,0.4,0.94,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6791",331,-0.12,0.25,-0.61,-0.12,0.36,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6792",332,0.09,0.26,-0.43,0.09,0.61,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6793",333,0.45,0.22,0.02,0.45,0.89,0.45,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6794",334,0.22,0.22,-0.21,0.22,0.65,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6795",335,0.31,0.21,-0.11,0.3,0.72,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6796",336,0.48,0.23,0.02,0.47,0.94,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6797",337,0.33,0.23,-0.13,0.32,0.78,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6798",338,0.47,0.22,0.04,0.47,0.9,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6799",339,0.42,0.22,-0.02,0.42,0.86,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6800",340,-0.05,0.24,-0.53,-0.05,0.42,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6801",341,0.28,0.25,-0.21,0.28,0.78,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6802",342,0.08,0.25,-0.41,0.08,0.56,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6803",343,-0.19,0.24,-0.67,-0.19,0.28,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6804",344,0.08,0.24,-0.39,0.08,0.55,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6805",345,0.15,0.26,-0.35,0.15,0.66,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6806",346,0.45,0.22,0.02,0.45,0.89,0.45,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6807",347,0.34,0.21,-0.08,0.34,0.76,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6808",348,0.68,0.24,0.21,0.68,1.16,0.67,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6809",349,0.66,0.26,0.17,0.66,1.18,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6810",350,0.65,0.24,0.19,0.65,1.13,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6811",351,0.32,0.23,-0.12,0.32,0.78,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6812",352,0.35,0.23,-0.1,0.35,0.81,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6813",353,0.36,0.22,-0.07,0.36,0.79,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6814",354,0.27,0.21,-0.15,0.27,0.68,0.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6815",355,0.41,0.22,-0.02,0.41,0.84,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6816",356,0.3,0.22,-0.13,0.3,0.73,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6817",357,0.18,0.22,-0.24,0.18,0.61,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6818",358,0.14,0.22,-0.29,0.14,0.58,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6819",359,0.15,0.23,-0.3,0.15,0.6,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6820",360,0.22,0.23,-0.22,0.22,0.66,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6821",361,-0.06,0.24,-0.53,-0.06,0.4,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6822",362,0.32,0.22,-0.11,0.32,0.76,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6823",363,0.52,0.22,0.09,0.52,0.96,0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6824",364,0.53,0.23,0.08,0.53,0.99,0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6825",365,0.53,0.23,0.09,0.53,0.99,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6826",366,0.54,0.23,0.09,0.53,0.99,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6827",367,0.28,0.23,-0.18,0.28,0.74,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6828",368,0.3,0.21,-0.12,0.3,0.72,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6829",369,0.2,0.21,-0.22,0.2,0.61,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6830",370,0.25,0.21,-0.17,0.25,0.67,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6831",371,0.36,0.24,-0.11,0.36,0.83,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6832",372,0.33,0.22,-0.09,0.33,0.75,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6833",373,0.42,0.23,-0.02,0.42,0.88,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6834",374,0.42,0.23,-0.03,0.42,0.88,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6835",375,0.52,0.23,0.07,0.52,0.97,0.51,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6836",376,0.44,0.23,0,0.44,0.88,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6837",377,0.47,0.23,0.03,0.47,0.92,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6838",378,0.45,0.23,0,0.45,0.9,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6839",379,0.25,0.22,-0.18,0.25,0.69,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6840",380,0.22,0.25,-0.27,0.22,0.71,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6841",381,0.24,0.21,-0.18,0.24,0.66,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6842",382,0.26,0.22,-0.17,0.26,0.69,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6843",383,0.27,0.22,-0.16,0.27,0.7,0.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6844",384,0.29,0.23,-0.15,0.29,0.74,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6845",385,0.19,0.24,-0.28,0.19,0.65,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6846",386,0.04,0.27,-0.5,0.04,0.57,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6847",387,-0.1,0.26,-0.62,-0.1,0.41,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6848",388,0.14,0.25,-0.34,0.14,0.63,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6849",389,0.04,0.28,-0.5,0.04,0.59,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6850",390,0.25,0.21,-0.17,0.24,0.67,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6851",391,0.27,0.22,-0.15,0.27,0.7,0.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6852",392,0.15,0.26,-0.36,0.15,0.66,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6853",393,0.32,0.27,-0.21,0.32,0.87,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6854",394,0.14,0.25,-0.35,0.14,0.63,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6855",395,0.21,0.24,-0.27,0.21,0.69,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6856",396,0.21,0.23,-0.23,0.21,0.66,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6857",397,0.26,0.21,-0.16,0.26,0.67,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6858",398,0.17,0.23,-0.28,0.17,0.62,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6859",399,0.28,0.21,-0.13,0.28,0.7,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6860",400,0.32,0.24,-0.15,0.32,0.8,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6861",401,0.37,0.27,-0.15,0.36,0.9,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6862",402,0.36,0.27,-0.16,0.36,0.89,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6863",403,0.54,0.29,-0.01,0.53,1.11,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6864",404,0.35,0.28,-0.2,0.34,0.91,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6865",405,0.55,0.29,0,0.55,1.13,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6866",406,0.34,0.28,-0.21,0.33,0.89,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6867",407,-0.19,0.24,-0.66,-0.19,0.28,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6868",408,0.3,0.24,-0.17,0.3,0.78,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6869",409,0.07,0.27,-0.45,0.07,0.6,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6870",410,-0.16,0.24,-0.63,-0.16,0.3,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6871",411,0.49,0.28,-0.05,0.49,1.05,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6872",412,0.17,0.26,-0.34,0.17,0.68,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6873",413,0.1,0.26,-0.42,0.1,0.61,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6874",414,0.16,0.26,-0.35,0.16,0.67,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6875",415,-0.49,0.27,-1.02,-0.49,0.03,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6876",416,-0.36,0.27,-0.9,-0.36,0.16,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6877",417,-0.33,0.27,-0.86,-0.33,0.19,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6878",418,-0.39,0.25,-0.89,-0.39,0.1,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6879",419,-0.11,0.29,-0.68,-0.11,0.45,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6880",420,0.11,0.26,-0.39,0.11,0.62,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6881",421,0.1,0.29,-0.46,0.1,0.66,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6882",422,0.24,0.24,-0.23,0.24,0.71,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6883",423,0.28,0.23,-0.17,0.28,0.74,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6884",424,0.36,0.24,-0.11,0.35,0.82,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6885",425,0.37,0.22,-0.07,0.37,0.81,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6886",426,0.25,0.25,-0.24,0.25,0.73,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6887",427,-0.13,0.25,-0.61,-0.12,0.35,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6888",428,-0.31,0.26,-0.83,-0.31,0.2,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6889",429,-0.24,0.25,-0.73,-0.24,0.24,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6890",430,0,0.23,-0.45,0,0.45,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6891",431,-0.06,0.23,-0.51,-0.05,0.4,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6892",432,-0.2,0.24,-0.68,-0.2,0.26,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6893",433,0.24,0.25,-0.25,0.24,0.73,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6894",434,-0.75,0.27,-1.28,-0.74,-0.23,-0.73,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6895",435,-0.89,0.27,-1.42,-0.89,-0.38,-0.88,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6896",436,0.11,0.26,-0.39,0.11,0.61,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6897",437,-0.38,0.29,-0.95,-0.38,0.18,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6898",438,0.03,0.34,-0.65,0.03,0.71,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6899",439,-0.5,0.29,-1.08,-0.5,0.05,-0.49,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6900",440,-0.45,0.27,-0.99,-0.45,0.07,-0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6901",441,-0.45,0.25,-0.94,-0.45,0.02,-0.45,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"6902",442,-0.49,0.23,-0.95,-0.49,-0.04,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
