"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.115...405",0.06,0.46,-0.85,0.06,0.95,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.116...406",0.34,0.43,-0.44,0.31,1.25,0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.117...407",0.07,0.69,-1.28,0.07,1.43,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.118...408",0.08,0.38,-0.68,0.07,0.86,0.06,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.119...409",0.19,0.39,-0.56,0.17,1.02,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.120...410",0.32,0.42,-0.42,0.29,1.22,0.2,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.121...411",0.14,0.39,-0.62,0.13,0.95,0.1,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.122...412",0.08,0.39,-0.69,0.08,0.87,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.123...413",0,0.39,-0.8,0,0.76,0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.124...414",0.03,0.38,-0.75,0.03,0.8,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.125...415",0.17,0.39,-0.58,0.15,0.99,0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.126...416",0.01,0.39,-0.77,0.02,0.78,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.127...417",-0.18,0.33,-0.87,-0.17,0.43,-0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.128...418",-0.26,0.35,-0.98,-0.24,0.37,-0.18,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.129...419",-0.16,0.34,-0.86,-0.15,0.47,-0.11,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.130...420",-0.28,0.42,-1.19,-0.24,0.46,-0.14,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.131...421",-0.35,0.38,-1.15,-0.32,0.33,-0.23,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.132...422",0.01,0.39,-0.78,0.01,0.78,0.03,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.133...423",0.03,0.39,-0.76,0.03,0.8,0.04,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.134...424",-0.06,0.39,-0.87,-0.04,0.7,-0.01,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.135...425",0.11,0.37,-0.61,0.09,0.89,0.07,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.136...426",-0.01,0.37,-0.77,-0.01,0.72,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.137...427",0.11,0.41,-0.68,0.11,0.94,0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.138...428",0.16,0.44,-0.7,0.15,1.07,0.13,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.139...429",-0.09,0.45,-1.02,-0.07,0.76,-0.02,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.140...430",0.41,0.45,-0.41,0.38,1.36,0.28,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.141...431",0.3,0.44,-0.52,0.28,1.22,0.21,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.142...432",-0.49,0.48,-1.5,-0.46,0.34,-0.32,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.143...433",-0.51,0.49,-1.55,-0.48,0.34,-0.33,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.144...434",-0.23,0.46,-1.19,-0.19,0.62,-0.09,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.145...435",0.33,0.45,-0.51,0.3,1.29,0.22,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"fitted.Predictor.001...436",0.07,0.44,-0.82,0.07,0.95,0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.002...437",-0.23,0.47,-1.23,-0.2,0.62,-0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.003...438",0.12,0.38,-0.61,0.1,0.91,0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.004...439",0.25,0.38,-0.42,0.22,1.1,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.005...440",0.19,0.37,-0.48,0.17,0.98,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.006...441",0.15,0.38,-0.56,0.13,0.96,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.007...442",0.08,0.34,-0.57,0.07,0.78,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.008...443",-0.14,0.38,-0.97,-0.11,0.55,-0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.009...444",0.01,0.37,-0.75,0.01,0.76,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.010...445",-0.25,0.41,-1.17,-0.2,0.45,-0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.011...446",-0.09,0.35,-0.84,-0.07,0.57,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.012...447",-0.07,0.33,-0.76,-0.06,0.57,-0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.013...448",-0.09,0.33,-0.79,-0.08,0.54,-0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.014...449",0.05,0.35,-0.64,0.05,0.79,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.015...450",0.05,0.37,-0.69,0.05,0.83,0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.016...451",0.26,0.41,-0.44,0.22,1.19,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.017...452",0.17,0.37,-0.52,0.15,0.96,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.018...453",0.17,0.37,-0.51,0.15,0.97,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.019...454",0.23,0.4,-0.48,0.19,1.12,0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.020...455",-0.1,0.38,-0.94,-0.08,0.61,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.021...456",0.26,0.41,-0.45,0.22,1.18,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.022...457",-0.06,0.37,-0.85,-0.05,0.65,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.023...458",-0.28,0.42,-1.24,-0.23,0.43,-0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.024...459",-0.01,0.37,-0.76,0,0.73,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.025...460",-0.15,0.38,-0.98,-0.12,0.55,-0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.026...461",0.14,0.35,-0.52,0.13,0.89,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.027...462",0.16,0.36,-0.5,0.14,0.93,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.028...463",-0.11,0.38,-0.95,-0.09,0.6,-0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.029...464",-0.4,0.47,-1.5,-0.33,0.35,-0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.030...465",-0.15,0.39,-1.01,-0.12,0.57,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.031...466",-0.04,0.39,-0.86,-0.03,0.71,-0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.032...467",0.07,0.34,-0.6,0.07,0.77,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.033...468",0.13,0.33,-0.5,0.12,0.83,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.034...469",0.13,0.34,-0.52,0.12,0.85,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.035...470",0.25,0.41,-0.46,0.21,1.18,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.036...471",0.09,0.48,-0.86,0.09,1.06,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.037...472",-0.26,0.42,-1.22,-0.21,0.46,-0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.038...473",-0.11,0.42,-1.04,-0.08,0.65,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.039...474",0.34,0.43,-0.42,0.3,1.29,0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.040...475",0.21,0.37,-0.5,0.2,0.97,0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.041...476",0.36,0.4,-0.35,0.33,1.22,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.042...477",0.21,0.46,-0.68,0.21,1.13,0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.043...478",0.08,0.4,-0.72,0.08,0.87,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.044...479",-0.02,0.4,-0.87,-0.01,0.72,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.045...480",0.22,0.4,-0.54,0.21,1.09,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.046...481",-0.07,0.41,-0.97,-0.04,0.69,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.047...482",0.04,0.4,-0.79,0.05,0.81,0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.048...483",-0.04,0.41,-0.94,-0.02,0.71,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.049...484",0.39,0.42,-0.37,0.35,1.31,0.29,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.050...485",-0.04,0.42,-0.94,-0.02,0.74,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.051...486",0.43,0.43,-0.33,0.39,1.37,0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.052...487",0.34,0.41,-0.4,0.32,1.23,0.26,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.053...488",-0.3,0.43,-1.23,-0.26,0.47,-0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.054...489",-0.32,0.44,-1.28,-0.28,0.45,-0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.055...490",-0.21,0.42,-1.09,-0.18,0.56,-0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.056...491",0.18,0.43,-0.63,0.16,1.1,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.057...492",0.28,0.43,-0.53,0.26,1.2,0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.058...493",0.16,0.42,-0.66,0.16,1.03,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.059...494",0.33,0.44,-0.48,0.3,1.27,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.060...495",0.2,0.4,-0.6,0.19,1.02,0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.061...496",0.42,0.42,-0.32,0.39,1.33,0.33,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.062...497",0.36,0.4,-0.37,0.34,1.21,0.29,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.063...498",0.14,0.4,-0.66,0.14,0.95,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.064...499",-0.01,0.42,-0.88,0,0.81,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.065...500",-0.06,0.43,-0.95,-0.04,0.75,-0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.066...501",0.01,0.34,-0.66,0.01,0.69,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.067...502",-0.03,0.34,-0.73,-0.03,0.64,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.068...503",0,0.33,-0.66,0,0.65,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.069...504",-0.01,0.33,-0.66,0,0.63,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.070...505",-0.02,0.32,-0.67,-0.02,0.6,-0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.071...506",-0.01,0.33,-0.67,-0.01,0.63,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.072...507",-0.08,0.39,-0.9,-0.07,0.66,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.073...508",-0.21,0.4,-1.06,-0.18,0.52,-0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.074...509",-0.33,0.43,-1.26,-0.3,0.42,-0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.075...510",-0.14,0.42,-1.06,-0.11,0.63,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.076...511",0.53,0.52,-0.32,0.45,1.73,0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.077...512",0.02,0.4,-0.81,0.02,0.81,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.078...513",-0.07,0.41,-0.92,-0.06,0.71,-0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.079...514",0.01,0.4,-0.81,0.01,0.82,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.080...515",-0.08,0.37,-0.84,-0.07,0.62,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.081...516",-0.29,0.44,-1.25,-0.26,0.48,-0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.082...517",0.1,0.36,-0.62,0.1,0.82,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.083...518",0.13,0.36,-0.58,0.12,0.85,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.084...519",0.5,0.47,-0.31,0.45,1.55,0.35,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.085...520",0.34,0.38,-0.39,0.32,1.12,0.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.086...521",0.24,0.38,-0.52,0.25,0.99,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.087...522",0.41,0.41,-0.34,0.39,1.27,0.35,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.088...523",0.17,0.39,-0.65,0.18,0.94,0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.089...524",0.47,0.41,-0.28,0.44,1.37,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.090...525",0.35,0.36,-0.34,0.34,1.09,0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.091...526",0.35,0.36,-0.34,0.34,1.09,0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.092...527",0.65,0.46,-0.13,0.59,1.68,0.48,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.093...528",0.61,0.45,-0.16,0.56,1.6,0.46,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.094...529",0.18,0.4,-0.68,0.19,0.94,0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.095...530",0.45,0.41,-0.3,0.43,1.33,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.096...531",0.24,0.39,-0.55,0.24,1.02,0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.097...532",0.35,0.4,-0.42,0.34,1.18,0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.098...533",0.46,0.41,-0.29,0.43,1.35,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.099...534",0.11,0.4,-0.75,0.13,0.87,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.100...535",0.1,0.41,-0.79,0.12,0.87,0.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.101...536",0.08,0.41,-0.82,0.11,0.84,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.102...537",0.29,0.39,-0.47,0.28,1.09,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.103...538",0.56,0.44,-0.2,0.52,1.53,0.43,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.104...539",0.44,0.41,-0.31,0.41,1.32,0.36,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.105...540",0.2,0.4,-0.62,0.21,0.98,0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.106...541",0.29,0.39,-0.49,0.28,1.1,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.107...542",0.13,0.4,-0.74,0.15,0.89,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.108...543",0.16,0.4,-0.68,0.17,0.93,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.109...544",-0.11,0.43,-1.04,-0.09,0.7,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.110...545",0.03,0.41,-0.81,0.04,0.82,0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.111...546",0.05,0.4,-0.76,0.06,0.84,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.112...547",0.24,0.46,-0.63,0.23,1.19,0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.113...548",-0.14,0.41,-1,-0.12,0.62,-0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.114...549",-0.28,0.45,-1.27,-0.24,0.51,-0.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.115...550",0.05,0.46,-0.86,0.05,0.94,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.116...551",0.35,0.45,-0.45,0.31,1.35,0.23,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.117...552",0.06,0.69,-1.28,0.06,1.41,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.118...553",0.07,0.38,-0.69,0.07,0.86,0.05,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.119...554",0.19,0.4,-0.55,0.16,1.06,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.120...555",0.32,0.44,-0.43,0.28,1.31,0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.121...556",0.14,0.39,-0.61,0.12,0.97,0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.122...557",0.08,0.39,-0.69,0.07,0.88,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.123...558",-0.01,0.39,-0.81,0,0.76,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.124...559",0.02,0.39,-0.76,0.03,0.8,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.125...560",0.17,0.4,-0.58,0.14,1.02,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.126...561",0.01,0.39,-0.79,0.01,0.78,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.127...562",-0.18,0.33,-0.88,-0.17,0.43,-0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.128...563",-0.26,0.35,-1.01,-0.24,0.37,-0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.129...564",-0.16,0.34,-0.86,-0.15,0.47,-0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.130...565",-0.29,0.44,-1.29,-0.25,0.46,-0.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.131...566",-0.36,0.4,-1.23,-0.32,0.33,-0.23,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.132...567",0.01,0.39,-0.79,0.01,0.78,0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.133...568",0.02,0.39,-0.77,0.02,0.8,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.134...569",-0.07,0.39,-0.9,-0.05,0.69,-0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.135...570",0.11,0.38,-0.6,0.09,0.94,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.136...571",-0.01,0.37,-0.77,-0.01,0.73,-0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.137...572",0.11,0.41,-0.68,0.1,0.95,0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.138...573",0.17,0.45,-0.7,0.16,1.08,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.139...574",-0.1,0.45,-1.04,-0.08,0.76,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.140...575",0.42,0.46,-0.41,0.39,1.4,0.33,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.141...576",0.31,0.44,-0.52,0.29,1.23,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.142...577",-0.51,0.47,-1.51,-0.48,0.32,-0.39,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.143...578",-0.54,0.49,-1.57,-0.5,0.32,-0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.144...579",-0.24,0.46,-1.19,-0.23,0.62,-0.18,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.145...580",0.34,0.46,-0.51,0.32,1.32,0.26,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.001...581",0.07,0.44,-0.82,0.08,0.96,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.002...582",-0.25,0.47,-1.25,-0.22,0.6,-0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.003...583",0.14,0.39,-0.62,0.13,0.94,0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.004...584",0.28,0.38,-0.42,0.25,1.1,0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.005...585",0.21,0.37,-0.49,0.19,1,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.006...586",0.17,0.39,-0.57,0.16,0.99,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.007...587",0.08,0.34,-0.6,0.07,0.78,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.008...588",-0.12,0.39,-0.97,-0.1,0.6,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.009...589",0.02,0.38,-0.76,0.03,0.79,0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.010...590",-0.26,0.41,-1.17,-0.22,0.46,-0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.011...591",-0.08,0.36,-0.84,-0.06,0.6,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.012...592",-0.06,0.34,-0.78,-0.05,0.59,-0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.013...593",-0.09,0.34,-0.81,-0.07,0.56,-0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.014...594",0.05,0.36,-0.67,0.05,0.8,0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.015...595",0.06,0.39,-0.71,0.06,0.85,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.016...596",0.29,0.41,-0.44,0.26,1.18,0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.017...597",0.16,0.38,-0.55,0.14,0.96,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.018...598",0.21,0.38,-0.51,0.19,1,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
