"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"447",12,-0.09,0.32,-0.77,-0.07,0.53,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"448",13,-0.11,0.32,-0.8,-0.09,0.49,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"449",14,0.03,0.34,-0.63,0.02,0.75,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"450",15,0.03,0.35,-0.68,0.02,0.78,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"451",16,0.24,0.39,-0.42,0.19,1.15,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"452",17,0.15,0.35,-0.5,0.12,0.92,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"453",18,0.15,0.35,-0.49,0.12,0.93,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"454",19,0.2,0.38,-0.46,0.16,1.07,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"455",20,-0.12,0.36,-0.94,-0.09,0.55,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"456",21,0.23,0.39,-0.42,0.18,1.14,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"457",22,-0.08,0.35,-0.85,-0.06,0.6,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"458",23,-0.29,0.41,-1.25,-0.23,0.36,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"459",24,-0.02,0.35,-0.75,-0.02,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"460",25,-0.16,0.36,-0.98,-0.13,0.49,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"461",26,0.13,0.33,-0.5,0.1,0.85,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"462",27,0.14,0.34,-0.48,0.12,0.89,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"463",28,-0.12,0.36,-0.94,-0.09,0.55,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"464",29,-0.4,0.46,-1.51,-0.32,0.28,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"465",30,-0.16,0.37,-1,-0.12,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"466",31,-0.07,0.36,-0.85,-0.05,0.62,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"467",32,0.05,0.32,-0.59,0.05,0.73,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"468",33,0.11,0.31,-0.49,0.09,0.79,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"469",34,0.11,0.32,-0.5,0.09,0.81,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"470",35,0.23,0.39,-0.43,0.18,1.14,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"471",36,0.04,0.36,-0.68,0.03,0.81,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"472",37,-0.26,0.4,-1.22,-0.2,0.4,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"473",38,-0.2,0.38,-1.09,-0.16,0.46,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"474",39,0.24,0.39,-0.42,0.18,1.16,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"475",40,0.11,0.33,-0.52,0.09,0.83,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"476",41,0.25,0.37,-0.36,0.2,1.1,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"477",42,0.08,0.35,-0.6,0.06,0.86,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"478",43,-0.01,0.35,-0.75,-0.01,0.71,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"479",44,-0.12,0.36,-0.93,-0.09,0.54,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"480",45,0.13,0.37,-0.55,0.1,0.95,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"481",46,-0.16,0.37,-1.01,-0.12,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"482",47,-0.08,0.35,-0.85,-0.06,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"483",48,-0.16,0.37,-1.01,-0.12,0.5,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"484",49,0.26,0.38,-0.38,0.21,1.16,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"485",50,-0.16,0.37,-0.99,-0.12,0.51,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"486",51,0.3,0.4,-0.35,0.23,1.23,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"487",52,0.21,0.37,-0.44,0.17,1.07,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"488",53,-0.26,0.39,-1.18,-0.2,0.4,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"489",54,-0.28,0.4,-1.23,-0.22,0.38,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"490",55,-0.18,0.37,-1.02,-0.14,0.48,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"491",56,0.2,0.37,-0.46,0.16,1.05,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"492",57,0.15,0.37,-0.52,0.12,1,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"493",58,0.05,0.36,-0.66,0.04,0.81,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"494",59,0.17,0.38,-0.5,0.13,1.04,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"495",60,0.04,0.35,-0.68,0.03,0.78,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"496",61,0.26,0.38,-0.38,0.2,1.16,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"497",62,0.2,0.36,-0.43,0.16,1.02,0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"498",63,0.03,0.35,-0.68,0.03,0.75,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"499",64,-0.05,0.36,-0.82,-0.04,0.65,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"500",65,-0.1,0.36,-0.9,-0.07,0.59,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"501",66,0,0.3,-0.62,0,0.62,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"502",67,-0.03,0.31,-0.67,-0.02,0.59,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"503",68,0,0.3,-0.61,0,0.6,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"504",69,-0.01,0.29,-0.61,0,0.58,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"505",70,-0.02,0.29,-0.62,-0.01,0.55,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"506",71,-0.01,0.29,-0.61,-0.01,0.57,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"507",72,-0.07,0.34,-0.8,-0.05,0.59,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"508",73,-0.21,0.36,-1.02,-0.17,0.41,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"509",74,-0.29,0.38,-1.19,-0.23,0.34,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"510",75,-0.18,0.38,-1.05,-0.14,0.49,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"511",76,0.47,0.49,-0.24,0.37,1.65,0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"512",77,-0.03,0.35,-0.78,-0.02,0.68,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"513",78,-0.07,0.36,-0.85,-0.05,0.63,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"514",79,0.01,0.35,-0.72,0.01,0.74,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"515",80,-0.06,0.31,-0.73,-0.05,0.54,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"516",81,-0.27,0.39,-1.2,-0.21,0.38,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"517",82,-0.02,0.31,-0.67,-0.02,0.6,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"518",83,0,0.31,-0.64,0,0.63,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"519",84,0.33,0.43,-0.34,0.25,1.36,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"520",85,0.07,0.34,-0.6,0.05,0.82,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"521",86,-0.02,0.34,-0.73,-0.01,0.67,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"522",87,0.13,0.37,-0.55,0.1,0.96,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"523",88,-0.09,0.35,-0.85,-0.07,0.6,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"524",89,0.18,0.38,-0.48,0.14,1.06,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"525",90,0.08,0.33,-0.55,0.06,0.78,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"526",91,0.08,0.33,-0.55,0.06,0.78,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"527",92,0.35,0.44,-0.33,0.27,1.41,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"528",93,0.31,0.42,-0.36,0.24,1.33,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"529",94,-0.11,0.36,-0.9,-0.09,0.57,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"530",95,0.16,0.37,-0.51,0.12,1.01,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"531",96,-0.03,0.35,-0.76,-0.02,0.69,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"532",97,0.07,0.36,-0.63,0.05,0.84,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"533",98,0.18,0.38,-0.49,0.13,1.05,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"534",99,-0.14,0.36,-0.95,-0.11,0.52,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"535",100,-0.15,0.37,-0.98,-0.11,0.52,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"536",101,-0.17,0.37,-1.01,-0.13,0.5,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"537",102,0.04,0.35,-0.67,0.03,0.8,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"538",103,0.27,0.41,-0.39,0.21,1.25,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"539",104,0.16,0.37,-0.51,0.12,1.02,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"540",105,-0.06,0.36,-0.82,-0.04,0.65,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"541",106,0.03,0.35,-0.68,0.02,0.78,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"542",107,-0.12,0.36,-0.93,-0.09,0.56,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"543",108,-0.09,0.36,-0.87,-0.07,0.6,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"544",109,-0.15,0.37,-0.99,-0.11,0.53,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"545",110,-0.07,0.35,-0.83,-0.05,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"546",111,-0.04,0.35,-0.77,-0.03,0.66,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"547",112,0.13,0.37,-0.56,0.1,0.96,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"548",113,-0.17,0.35,-0.96,-0.14,0.45,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"549",114,-0.31,0.41,-1.27,-0.24,0.34,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"550",115,-0.03,0.36,-0.79,-0.02,0.69,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"551",116,0.28,0.41,-0.38,0.22,1.25,0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"552",117,-0.04,0.38,-0.87,-0.03,0.73,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"553",118,0.02,0.35,-0.68,0.02,0.75,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"554",119,0.14,0.37,-0.54,0.11,0.96,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"555",120,0.27,0.4,-0.39,0.21,1.22,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"556",121,0.08,0.36,-0.61,0.06,0.86,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"557",122,0.02,0.35,-0.69,0.02,0.76,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"558",123,-0.05,0.36,-0.82,-0.04,0.65,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"559",124,-0.02,0.35,-0.76,-0.01,0.69,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"560",125,0.12,0.36,-0.56,0.09,0.92,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"561",126,-0.04,0.35,-0.79,-0.03,0.67,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"562",127,-0.23,0.31,-0.92,-0.19,0.33,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"563",128,-0.3,0.34,-1.06,-0.26,0.26,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"564",129,-0.2,0.32,-0.9,-0.17,0.37,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"565",130,-0.32,0.42,-1.32,-0.25,0.35,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"566",131,-0.38,0.39,-1.28,-0.31,0.23,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"567",132,-0.04,0.35,-0.79,-0.03,0.67,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"568",133,-0.02,0.35,-0.77,-0.02,0.69,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"569",134,-0.11,0.36,-0.92,-0.08,0.57,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"570",135,0.06,0.35,-0.6,0.04,0.84,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"571",136,-0.06,0.34,-0.77,-0.05,0.61,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"572",137,0.05,0.36,-0.65,0.04,0.82,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"573",138,0.05,0.36,-0.66,0.03,0.81,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"574",139,-0.1,0.37,-0.92,-0.08,0.58,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"575",140,0.2,0.39,-0.47,0.15,1.09,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"576",141,0.09,0.36,-0.61,0.07,0.88,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"577",142,-0.25,0.38,-1.15,-0.2,0.38,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"578",143,-0.28,0.41,-1.26,-0.21,0.38,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"579",144,0.01,0.35,-0.73,0.01,0.73,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"580",145,0.16,0.37,-0.52,0.12,1,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"581",1,0.01,0.37,-0.74,0.01,0.76,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"582",2,-0.18,0.38,-1.04,-0.15,0.51,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"583",3,0.1,0.37,-0.61,0.08,0.88,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"584",4,0.24,0.37,-0.41,0.2,1.06,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"585",5,0.18,0.36,-0.48,0.15,0.96,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"586",6,0.13,0.37,-0.57,0.1,0.93,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"587",7,0.05,0.31,-0.56,0.04,0.72,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"588",8,-0.17,0.37,-0.97,-0.14,0.51,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"589",9,-0.01,0.36,-0.76,-0.01,0.73,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"590",10,-0.27,0.39,-1.15,-0.22,0.4,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"591",11,-0.11,0.34,-0.85,-0.09,0.54,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"592",12,-0.1,0.33,-0.79,-0.08,0.54,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"593",13,-0.12,0.33,-0.81,-0.1,0.5,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"594",14,0.03,0.35,-0.66,0.02,0.76,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"595",15,0.03,0.36,-0.7,0.03,0.79,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"596",16,0.25,0.39,-0.43,0.2,1.12,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"597",17,0.16,0.36,-0.51,0.13,0.93,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"598",18,0.16,0.36,-0.51,0.13,0.94,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"599",19,0.21,0.38,-0.48,0.17,1.06,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"600",20,-0.12,0.37,-0.93,-0.1,0.58,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"601",21,0.25,0.39,-0.44,0.2,1.12,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"602",22,-0.1,0.36,-0.89,-0.08,0.6,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"603",23,-0.3,0.4,-1.2,-0.25,0.38,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"604",24,-0.02,0.36,-0.77,-0.02,0.71,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"605",25,-0.17,0.37,-0.98,-0.14,0.51,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"606",26,0.12,0.34,-0.54,0.1,0.86,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"607",27,0.14,0.35,-0.51,0.11,0.89,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"608",28,-0.13,0.37,-0.94,-0.1,0.57,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"609",29,-0.41,0.44,-1.41,-0.35,0.29,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"610",30,-0.17,0.38,-1,-0.13,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"611",31,-0.06,0.37,-0.84,-0.05,0.67,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"612",32,0.06,0.33,-0.6,0.05,0.76,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"613",33,0.12,0.33,-0.5,0.1,0.82,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"614",34,0.12,0.33,-0.51,0.1,0.83,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"615",35,0.25,0.39,-0.44,0.2,1.13,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"616",36,0.05,0.37,-0.7,0.04,0.84,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"617",37,-0.29,0.41,-1.21,-0.24,0.4,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"618",38,-0.22,0.39,-1.08,-0.17,0.48,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"619",39,0.24,0.39,-0.44,0.2,1.13,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"620",40,0.13,0.34,-0.53,0.11,0.86,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"621",41,0.28,0.37,-0.36,0.23,1.09,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"622",42,0.08,0.36,-0.63,0.06,0.86,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"623",43,-0.01,0.37,-0.77,-0.01,0.73,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"624",44,-0.13,0.37,-0.93,-0.1,0.56,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"625",45,0.14,0.37,-0.57,0.11,0.95,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"626",46,-0.17,0.38,-1,-0.13,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"627",47,-0.08,0.37,-0.86,-0.06,0.64,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"628",48,-0.16,0.38,-0.99,-0.13,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"629",49,0.29,0.39,-0.38,0.24,1.15,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"630",50,-0.16,0.38,-0.99,-0.13,0.54,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"631",51,0.32,0.4,-0.35,0.27,1.22,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"632",52,0.23,0.38,-0.44,0.19,1.08,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"633",53,-0.27,0.39,-1.15,-0.22,0.41,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"634",54,-0.29,0.4,-1.19,-0.24,0.39,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"635",55,-0.17,0.38,-1,-0.14,0.52,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"636",56,0.22,0.38,-0.47,0.18,1.07,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"637",57,0.16,0.38,-0.54,0.13,1,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"638",58,0.04,0.37,-0.7,0.03,0.81,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"639",59,0.2,0.39,-0.51,0.16,1.06,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"640",60,0.03,0.37,-0.71,0.03,0.79,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"641",61,0.26,0.38,-0.4,0.22,1.12,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"642",62,0.21,0.37,-0.45,0.17,1.01,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"643",63,0.04,0.36,-0.69,0.04,0.79,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"644",64,-0.05,0.37,-0.83,-0.04,0.69,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"645",65,-0.11,0.37,-0.91,-0.08,0.61,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"646",66,0,0.31,-0.63,0,0.65,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"647",67,-0.03,0.32,-0.68,-0.02,0.62,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"648",68,0,0.31,-0.63,0,0.62,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
