"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"444",87,0.5,0.32,-0.15,0.51,1.13,0.52,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"445",88,0.47,0.34,-0.21,0.47,1.11,0.48,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"446",89,-0.21,0.34,-0.88,-0.21,0.47,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"447",90,0.51,0.34,-0.19,0.51,1.17,0.52,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"448",91,0.34,0.34,-0.34,0.35,1.01,0.36,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"449",92,-0.78,0.33,-1.42,-0.79,-0.12,-0.8,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"450",93,1.19,0.34,0.49,1.2,1.85,1.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"451",94,0.65,0.33,-0.01,0.66,1.29,0.67,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"452",95,0.48,0.34,-0.19,0.48,1.14,0.48,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"453",96,0.69,0.32,0.04,0.7,1.32,0.71,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"454",97,0.6,0.33,-0.05,0.6,1.23,0.61,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"455",98,0.44,0.32,-0.2,0.44,1.06,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"456",99,0.49,0.32,-0.15,0.49,1.12,0.5,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"457",100,0.43,0.33,-0.22,0.43,1.07,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"458",101,0.63,0.32,-0.02,0.63,1.26,0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"459",102,-1.24,0.34,-1.89,-1.25,-0.53,-1.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"460",103,0.3,0.32,-0.33,0.31,0.92,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"461",104,-2.21,0.38,-2.92,-2.23,-1.4,-2.27,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"462",105,-0.68,0.33,-1.32,-0.68,-0.01,-0.69,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"463",106,0.74,0.34,0.06,0.74,1.39,0.75,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"464",107,-0.92,0.48,-1.82,-0.93,0.05,-0.96,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"465",108,-0.22,0.46,-1.11,-0.23,0.7,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"466",109,-0.24,0.44,-1.11,-0.25,0.64,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"467",110,-0.31,0.4,-1.12,-0.3,0.45,-0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"468",111,0.46,0.39,-0.3,0.45,1.23,0.45,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"469",112,0.8,0.35,0.1,0.8,1.47,0.81,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"470",113,-0.39,0.34,-1.06,-0.39,0.28,-0.39,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"471",114,-0.15,0.34,-0.81,-0.15,0.51,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"472",115,0.22,0.34,-0.45,0.22,0.88,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"473",116,0.03,0.32,-0.6,0.03,0.65,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"474",117,-0.59,0.34,-1.26,-0.6,0.07,-0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"475",118,0.47,0.34,-0.2,0.47,1.12,0.47,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"476",119,-0.32,0.46,-1.21,-0.32,0.61,-0.34,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"477",1,0.17,0.32,-0.47,0.18,0.78,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"478",2,0.53,0.36,-0.19,0.54,1.24,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"479",3,-0.25,0.33,-0.91,-0.25,0.41,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"480",4,-0.53,0.33,-1.17,-0.53,0.12,-0.54,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"481",5,-1.05,0.35,-1.71,-1.06,-0.35,-1.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"482",6,-0.05,0.33,-0.7,-0.05,0.6,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"483",7,0.13,0.33,-0.52,0.14,0.77,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"484",8,-0.14,0.33,-0.78,-0.14,0.51,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"485",9,0.39,0.34,-0.29,0.39,1.05,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"486",10,-1.25,0.35,-1.92,-1.25,-0.53,-1.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"487",11,0.49,0.34,-0.19,0.49,1.15,0.5,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"488",12,0.27,0.33,-0.39,0.27,0.91,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"489",13,-0.18,0.33,-0.83,-0.18,0.47,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"490",14,0.14,0.33,-0.5,0.14,0.78,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"491",15,0.86,0.31,0.23,0.87,1.45,0.88,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"492",16,0.4,0.21,-0.02,0.4,0.81,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"493",17,0.39,0.21,-0.02,0.4,0.8,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"494",18,-0.39,0.25,-0.87,-0.39,0.12,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"495",19,-0.24,0.19,-0.62,-0.24,0.13,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"496",20,-0.58,0.23,-1.02,-0.58,-0.12,-0.59,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"497",21,-0.45,0.21,-0.87,-0.46,-0.03,-0.46,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"498",22,-0.07,0.23,-0.52,-0.07,0.39,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"499",23,-0.14,0.2,-0.54,-0.14,0.26,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"500",24,0.13,0.22,-0.3,0.13,0.56,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"501",25,0.14,0.21,-0.28,0.14,0.55,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"502",26,0.4,0.21,-0.01,0.4,0.79,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"503",27,0.19,0.2,-0.22,0.19,0.58,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"504",28,0.25,0.21,-0.15,0.25,0.65,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"505",29,0.17,0.22,-0.26,0.17,0.59,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"506",30,-0.37,0.25,-0.86,-0.37,0.13,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"507",31,-0.29,0.28,-0.83,-0.29,0.25,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"508",32,-0.25,0.23,-0.7,-0.25,0.19,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"509",33,-0.03,0.22,-0.47,-0.03,0.4,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"510",34,0.07,0.23,-0.4,0.07,0.52,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"511",35,-0.63,0.28,-1.15,-0.63,-0.06,-0.65,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"512",36,-0.5,0.25,-0.97,-0.5,-0.01,-0.5,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"513",37,-0.23,0.3,-0.83,-0.23,0.36,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"514",38,-0.8,0.3,-1.37,-0.81,-0.18,-0.83,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"515",39,-0.42,0.2,-0.8,-0.42,-0.02,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"516",40,-0.16,0.22,-0.59,-0.16,0.27,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"517",41,0.38,0.31,-0.23,0.38,0.98,0.39,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"518",42,0.52,0.3,-0.09,0.53,1.1,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"519",43,-0.12,0.3,-0.71,-0.12,0.47,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"520",44,-0.21,0.27,-0.73,-0.21,0.31,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"521",45,0.57,0.3,-0.04,0.57,1.15,0.58,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"522",46,-0.81,0.32,-1.42,-0.82,-0.16,-0.83,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"523",47,-1.44,0.41,-2.22,-1.45,-0.62,-1.47,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"524",48,0.6,0.37,-0.12,0.6,1.32,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"525",49,0.07,0.37,-0.65,0.07,0.81,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"526",50,-0.11,0.39,-0.88,-0.12,0.67,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"527",51,-0.22,0.4,-0.99,-0.23,0.57,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"528",52,-0.22,0.4,-0.99,-0.22,0.57,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"529",53,0.34,0.4,-0.45,0.34,1.11,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"530",54,-0.06,0.38,-0.82,-0.06,0.69,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"531",55,-0.03,0.41,-0.83,-0.03,0.78,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"532",56,0.56,0.41,-0.25,0.56,1.38,0.56,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"533",57,-0.9,0.42,-1.7,-0.91,-0.06,-0.93,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"534",58,-0.57,0.4,-1.35,-0.57,0.22,-0.57,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"535",59,0.48,0.4,-0.31,0.49,1.26,0.49,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"536",60,-0.25,0.4,-1.05,-0.25,0.54,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"537",61,0.89,0.4,0.08,0.89,1.67,0.9,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"538",62,0.07,0.3,-0.51,0.07,0.65,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"539",63,-0.39,0.27,-0.92,-0.4,0.16,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"540",64,-0.51,0.29,-1.07,-0.52,0.07,-0.53,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"541",65,-0.04,0.25,-0.53,-0.04,0.45,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"542",66,0.27,0.31,-0.34,0.28,0.87,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"543",67,0.24,0.3,-0.36,0.25,0.84,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"544",68,0.17,0.29,-0.4,0.17,0.74,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"545",69,0.1,0.31,-0.51,0.11,0.71,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"546",70,-0.77,0.34,-1.42,-0.78,-0.09,-0.79,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"547",71,0.13,0.32,-0.49,0.13,0.75,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"548",72,0.3,0.36,-0.41,0.3,1.01,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"549",73,-0.11,0.35,-0.79,-0.11,0.57,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"550",74,-0.22,0.3,-0.82,-0.23,0.38,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"551",75,-0.26,0.35,-0.94,-0.27,0.43,-0.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"552",76,0.27,0.3,-0.33,0.27,0.87,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"553",77,0.51,0.31,-0.11,0.52,1.12,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"554",78,0.54,0.31,-0.08,0.54,1.13,0.55,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"555",79,0.12,0.3,-0.48,0.12,0.72,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"556",80,0.68,0.32,0.03,0.68,1.29,0.7,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"557",81,0.09,0.33,-0.56,0.09,0.74,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"558",82,0.21,0.29,-0.37,0.22,0.78,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"559",83,-0.16,0.32,-0.78,-0.16,0.47,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"560",84,0.16,0.28,-0.39,0.16,0.7,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"561",85,0.47,0.31,-0.15,0.47,1.06,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"562",86,0.47,0.31,-0.16,0.47,1.07,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"563",87,0.51,0.32,-0.14,0.52,1.14,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"564",88,0.46,0.34,-0.21,0.47,1.11,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"565",89,-0.17,0.35,-0.85,-0.17,0.51,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"566",90,0.46,0.35,-0.24,0.47,1.14,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"567",91,0.35,0.34,-0.34,0.35,1.01,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"568",92,-0.78,0.33,-1.41,-0.79,-0.11,-0.8,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"569",93,1.18,0.34,0.48,1.19,1.84,1.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"570",94,0.66,0.33,0,0.67,1.3,0.68,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"571",95,0.45,0.34,-0.23,0.45,1.12,0.45,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"572",96,0.72,0.33,0.06,0.72,1.35,0.73,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"573",97,0.59,0.33,-0.06,0.59,1.22,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"574",98,0.42,0.32,-0.22,0.42,1.05,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"575",99,0.49,0.32,-0.16,0.49,1.12,0.49,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"576",100,0.41,0.33,-0.24,0.42,1.06,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"577",101,0.61,0.33,-0.04,0.61,1.24,0.62,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"578",102,-1.25,0.35,-1.9,-1.26,-0.54,-1.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"579",103,0.29,0.32,-0.34,0.29,0.91,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"580",104,-2.22,0.39,-2.92,-2.24,-1.39,-2.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"581",105,-0.69,0.34,-1.34,-0.69,-0.01,-0.7,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"582",106,0.74,0.34,0.06,0.75,1.4,0.76,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"583",107,-0.94,0.48,-1.85,-0.95,0.04,-0.97,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"584",108,-0.22,0.46,-1.11,-0.23,0.7,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"585",109,-0.22,0.44,-1.09,-0.22,0.66,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"586",110,-0.31,0.4,-1.12,-0.3,0.45,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"587",111,0.47,0.39,-0.29,0.46,1.24,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"588",112,0.81,0.35,0.11,0.81,1.49,0.82,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"589",113,-0.41,0.34,-1.08,-0.41,0.27,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"590",114,-0.14,0.34,-0.8,-0.14,0.53,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"591",115,0.19,0.34,-0.48,0.19,0.86,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"592",116,0.04,0.32,-0.6,0.04,0.66,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"593",117,-0.58,0.34,-1.24,-0.58,0.09,-0.58,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"594",118,0.46,0.34,-0.21,0.46,1.12,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"595",119,-0.34,0.46,-1.24,-0.35,0.59,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"596",1,0.17,0.32,-0.48,0.18,0.79,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"597",2,0.52,0.36,-0.21,0.52,1.22,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"598",3,-0.25,0.34,-0.91,-0.25,0.41,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"599",4,-0.53,0.33,-1.17,-0.53,0.13,-0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"600",5,-1.04,0.35,-1.71,-1.05,-0.34,-1.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"601",6,-0.06,0.33,-0.71,-0.05,0.6,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"602",7,0.13,0.33,-0.52,0.14,0.77,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"603",8,-0.13,0.33,-0.77,-0.13,0.51,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"604",9,0.41,0.34,-0.28,0.41,1.07,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"605",10,-1.25,0.35,-1.93,-1.26,-0.54,-1.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"606",11,0.49,0.34,-0.19,0.49,1.15,0.5,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"607",12,0.28,0.33,-0.38,0.28,0.93,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"608",13,-0.18,0.33,-0.83,-0.18,0.47,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"609",14,0.13,0.33,-0.51,0.13,0.77,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"610",15,0.86,0.31,0.22,0.87,1.45,0.88,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"611",16,0.41,0.21,-0.01,0.41,0.82,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"612",17,0.4,0.21,-0.02,0.4,0.8,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"613",18,-0.39,0.25,-0.87,-0.39,0.12,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"614",19,-0.24,0.19,-0.61,-0.24,0.14,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"615",20,-0.57,0.23,-1.01,-0.57,-0.11,-0.58,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"616",21,-0.45,0.21,-0.87,-0.45,-0.02,-0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"617",22,-0.07,0.23,-0.52,-0.07,0.39,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"618",23,-0.14,0.2,-0.54,-0.14,0.27,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"619",24,0.13,0.22,-0.3,0.13,0.56,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"620",25,0.14,0.21,-0.28,0.14,0.56,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"621",26,0.4,0.21,-0.01,0.4,0.8,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"622",27,0.19,0.2,-0.22,0.19,0.58,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"623",28,0.25,0.21,-0.15,0.26,0.66,0.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"624",29,0.17,0.22,-0.26,0.17,0.59,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"625",30,-0.36,0.25,-0.86,-0.36,0.14,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"626",31,-0.28,0.28,-0.83,-0.28,0.26,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"627",32,-0.25,0.23,-0.7,-0.25,0.19,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"628",33,-0.03,0.22,-0.47,-0.02,0.41,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"629",34,0.07,0.23,-0.4,0.07,0.52,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
