"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"445",85,0.65,0.42,-0.14,0.63,1.5,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"446",86,0.65,0.43,-0.15,0.64,1.53,0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"447",87,0.33,0.43,-0.48,0.32,1.21,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"448",88,-0.06,0.42,-0.89,-0.06,0.78,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"449",89,-0.14,0.43,-0.99,-0.14,0.69,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"450",90,-0.18,0.44,-1.07,-0.17,0.67,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"451",91,0.04,0.43,-0.81,0.04,0.9,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"452",92,0.16,0.44,-0.7,0.15,1.04,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"453",93,0.49,0.47,-0.39,0.48,1.45,0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"454",94,0.17,0.44,-0.69,0.16,1.06,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"455",95,0.46,0.47,-0.43,0.44,1.43,0.4,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"456",96,0.22,0.44,-0.63,0.21,1.11,0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"457",97,0.25,0.44,-0.61,0.24,1.14,0.22,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"458",98,0.75,0.51,-0.19,0.73,1.77,0.68,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"459",99,0.39,0.45,-0.47,0.38,1.3,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"460",100,0.11,0.44,-0.75,0.11,1,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"461",101,0.2,0.44,-0.66,0.19,1.09,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"462",102,-0.28,0.45,-1.19,-0.27,0.58,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"463",103,0.32,0.45,-0.53,0.31,1.23,0.29,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"464",104,-0.71,0.51,-1.75,-0.69,0.23,-0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"465",105,-1.16,0.62,-2.4,-1.14,-0.03,-1.09,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"466",106,-0.28,0.45,-1.19,-0.27,0.58,-0.25,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"467",107,0.05,0.44,-0.81,0.05,0.92,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"468",108,-0.18,0.46,-1.12,-0.18,0.71,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"469",109,-0.02,0.45,-0.91,-0.02,0.86,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"470",110,-0.68,0.5,-1.7,-0.66,0.25,-0.6,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"471",111,-0.56,0.43,-1.44,-0.55,0.24,-0.51,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"472",112,0.35,0.42,-0.45,0.34,1.21,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"473",113,0.15,0.4,-0.63,0.15,0.96,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"474",114,-0.36,0.4,-1.17,-0.35,0.4,-0.33,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"475",115,-0.12,0.35,-0.81,-0.12,0.57,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"476",116,0.46,0.39,-0.26,0.45,1.27,0.41,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"477",117,0.1,0.34,-0.56,0.09,0.78,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"478",118,-0.39,0.37,-1.14,-0.38,0.31,-0.36,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"479",119,0.42,0.39,-0.3,0.4,1.21,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"480",120,-0.72,0.52,-1.77,-0.7,0.24,-0.64,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"481",1,0.1,0.33,-0.55,0.1,0.76,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"482",2,-0.09,0.46,-1.01,-0.08,0.82,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"483",3,-0.25,0.46,-1.16,-0.24,0.63,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"484",4,-0.25,0.45,-1.15,-0.24,0.62,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"485",5,0.06,0.45,-0.82,0.05,0.94,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"486",6,0.54,0.48,-0.36,0.53,1.51,0.5,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"487",7,0.35,0.46,-0.53,0.34,1.28,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"488",8,0.7,0.5,-0.24,0.69,1.72,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"489",9,0.25,0.46,-0.63,0.24,1.17,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"490",10,-0.6,0.49,-1.6,-0.59,0.33,-0.55,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"491",11,-0.28,0.46,-1.2,-0.27,0.6,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"492",12,0.07,0.44,-0.8,0.06,0.95,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"493",13,0.01,0.44,-0.86,0.01,0.88,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"494",14,-0.46,0.48,-1.44,-0.44,0.44,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"495",15,0.37,0.45,-0.5,0.36,1.28,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"496",16,0.18,0.26,-0.32,0.18,0.7,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"497",17,0.17,0.26,-0.33,0.16,0.69,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"498",18,0.09,0.3,-0.5,0.09,0.67,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"499",19,-0.29,0.24,-0.78,-0.29,0.17,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"500",20,-0.35,0.27,-0.9,-0.34,0.17,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"501",21,-0.33,0.27,-0.87,-0.32,0.18,-0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"502",22,0.01,0.29,-0.57,0.01,0.57,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"503",23,-0.23,0.25,-0.72,-0.22,0.24,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"504",24,-0.16,0.26,-0.68,-0.16,0.33,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"505",25,0.05,0.26,-0.47,0.05,0.56,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"506",26,0.09,0.24,-0.37,0.09,0.58,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"507",27,-0.13,0.24,-0.61,-0.13,0.33,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"508",28,-0.03,0.24,-0.5,-0.03,0.44,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"509",29,0.13,0.26,-0.38,0.13,0.65,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"510",30,-0.09,0.31,-0.71,-0.09,0.52,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"511",31,-0.29,0.39,-1.07,-0.28,0.45,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"512",32,0.06,0.29,-0.49,0.06,0.65,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"513",33,0.11,0.31,-0.48,0.11,0.73,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"514",34,0.17,0.31,-0.41,0.16,0.79,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"515",35,0.39,0.36,-0.29,0.38,1.1,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"516",36,-0.12,0.29,-0.7,-0.12,0.45,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"517",37,0.23,0.43,-0.61,0.22,1.09,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"518",38,-0.53,0.43,-1.41,-0.52,0.27,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"519",39,-0.33,0.25,-0.84,-0.32,0.16,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"520",40,0.11,0.28,-0.44,0.11,0.68,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"521",41,0.08,0.43,-0.76,0.08,0.93,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"522",42,-0.06,0.43,-0.91,-0.06,0.78,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"523",43,-0.43,0.46,-1.35,-0.42,0.44,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"524",44,0.44,0.36,-0.25,0.43,1.17,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"525",45,-0.07,0.41,-0.87,-0.07,0.74,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"526",46,-0.56,0.48,-1.54,-0.55,0.35,-0.51,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"527",47,-0.66,0.51,-1.7,-0.64,0.29,-0.6,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"528",48,0.66,0.48,-0.24,0.64,1.63,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"529",49,0.25,0.44,-0.6,0.25,1.14,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"530",50,0.28,0.46,-0.61,0.27,1.22,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"531",51,-0.29,0.47,-1.24,-0.28,0.6,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"532",52,-0.32,0.47,-1.27,-0.31,0.57,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"533",53,-0.21,0.46,-1.13,-0.2,0.68,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"534",54,-0.26,0.46,-1.18,-0.25,0.63,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"535",55,-0.3,0.47,-1.24,-0.29,0.59,-0.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"536",56,0.49,0.49,-0.43,0.48,1.49,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"537",57,-0.35,0.47,-1.3,-0.34,0.54,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"538",58,-0.11,0.46,-1.03,-0.11,0.78,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"539",59,0.29,0.47,-0.62,0.28,1.24,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"540",60,0.03,0.46,-0.89,0.02,0.95,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"541",61,0.32,0.47,-0.58,0.3,1.27,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"542",62,0.04,0.43,-0.8,0.04,0.89,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"543",63,-0.44,0.39,-1.24,-0.43,0.29,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"544",64,-0.57,0.44,-1.47,-0.56,0.25,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"545",65,-0.06,0.33,-0.71,-0.06,0.59,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"546",66,-0.24,0.45,-1.14,-0.23,0.63,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"547",67,-0.03,0.44,-0.89,-0.03,0.83,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"548",68,-0.4,0.42,-1.24,-0.39,0.41,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"549",69,0.33,0.46,-0.54,0.33,1.26,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"550",70,-0.66,0.49,-1.65,-0.65,0.26,-0.62,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"551",71,0.67,0.5,-0.28,0.65,1.68,0.61,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"552",72,0.44,0.46,-0.45,0.43,1.38,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"553",73,-0.29,0.47,-1.24,-0.28,0.61,-0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"554",74,0.24,0.45,-0.63,0.23,1.14,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"555",75,-0.04,0.44,-0.91,-0.04,0.83,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"556",76,0.26,0.45,-0.61,0.26,1.17,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"557",77,-0.12,0.44,-1,-0.11,0.74,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"558",78,0.18,0.44,-0.68,0.17,1.06,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"559",79,0.76,0.51,-0.19,0.75,1.78,0.71,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"560",80,0.52,0.48,-0.38,0.51,1.48,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"561",81,-0.18,0.44,-1.07,-0.18,0.68,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"562",82,0.08,0.33,-0.57,0.08,0.74,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"563",83,-0.05,0.39,-0.83,-0.05,0.72,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"564",84,0.1,0.32,-0.54,0.1,0.74,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"565",85,0.67,0.42,-0.13,0.66,1.52,0.63,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"566",86,0.68,0.44,-0.14,0.67,1.56,0.64,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"567",87,0.36,0.44,-0.48,0.35,1.24,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"568",88,-0.05,0.43,-0.9,-0.05,0.81,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"569",89,-0.13,0.43,-0.99,-0.13,0.73,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"570",90,-0.21,0.45,-1.11,-0.2,0.67,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"571",91,0.05,0.44,-0.81,0.05,0.92,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"572",92,0.16,0.45,-0.71,0.15,1.05,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"573",93,0.5,0.47,-0.39,0.49,1.46,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"574",94,0.17,0.45,-0.7,0.17,1.07,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"575",95,0.46,0.48,-0.45,0.45,1.43,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"576",96,0.23,0.45,-0.64,0.23,1.13,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"577",97,0.24,0.45,-0.62,0.24,1.15,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"578",98,0.77,0.51,-0.18,0.75,1.79,0.72,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"579",99,0.39,0.46,-0.48,0.39,1.31,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"580",100,0.1,0.45,-0.78,0.1,1,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"581",101,0.19,0.45,-0.68,0.19,1.09,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"582",102,-0.31,0.46,-1.23,-0.3,0.57,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"583",103,0.32,0.46,-0.55,0.31,1.24,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"584",104,-0.75,0.51,-1.79,-0.74,0.21,-0.7,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"585",105,-1.2,0.62,-2.43,-1.18,-0.06,-1.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"586",106,-0.31,0.46,-1.23,-0.3,0.57,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"587",107,0.05,0.44,-0.83,0.04,0.92,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"588",108,-0.21,0.48,-1.17,-0.2,0.71,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"589",109,-0.03,0.46,-0.94,-0.03,0.87,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"590",110,-0.69,0.51,-1.72,-0.68,0.26,-0.64,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"591",111,-0.58,0.43,-1.46,-0.57,0.24,-0.54,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"592",112,0.37,0.43,-0.45,0.36,1.24,0.34,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"593",113,0.17,0.41,-0.64,0.16,0.99,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"594",114,-0.37,0.41,-1.2,-0.37,0.41,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"595",115,-0.11,0.36,-0.82,-0.11,0.6,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"596",116,0.48,0.4,-0.25,0.47,1.3,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"597",117,0.11,0.35,-0.56,0.11,0.82,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"598",118,-0.4,0.38,-1.15,-0.39,0.32,-0.38,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"599",119,0.44,0.39,-0.3,0.43,1.24,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"600",120,-0.76,0.53,-1.84,-0.75,0.23,-0.7,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"601",1,0.1,0.33,-0.56,0.1,0.76,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"602",2,-0.09,0.46,-1.02,-0.09,0.81,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"603",3,-0.25,0.46,-1.17,-0.24,0.63,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"604",4,-0.25,0.45,-1.16,-0.25,0.61,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"605",5,0.06,0.45,-0.82,0.06,0.95,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"606",6,0.55,0.48,-0.36,0.53,1.52,0.5,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"607",7,0.36,0.46,-0.52,0.35,1.29,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"608",8,0.7,0.51,-0.25,0.69,1.73,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"609",9,0.25,0.46,-0.63,0.24,1.17,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"610",10,-0.61,0.5,-1.62,-0.59,0.33,-0.55,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"611",11,-0.28,0.46,-1.21,-0.27,0.59,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"612",12,0.06,0.44,-0.81,0.06,0.94,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"613",13,0.01,0.44,-0.87,0.01,0.88,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"614",14,-0.47,0.48,-1.45,-0.45,0.44,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"615",15,0.37,0.45,-0.5,0.36,1.28,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"616",16,0.18,0.26,-0.32,0.18,0.7,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"617",17,0.17,0.26,-0.34,0.16,0.69,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"618",18,0.09,0.3,-0.51,0.09,0.67,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"619",19,-0.29,0.25,-0.79,-0.29,0.18,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"620",20,-0.35,0.28,-0.91,-0.34,0.17,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"621",21,-0.33,0.27,-0.89,-0.32,0.18,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"622",22,0,0.29,-0.58,0.01,0.57,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"623",23,-0.23,0.25,-0.73,-0.23,0.25,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"624",24,-0.17,0.26,-0.69,-0.16,0.33,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"625",25,0.05,0.26,-0.48,0.05,0.56,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"626",26,0.09,0.24,-0.38,0.09,0.58,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"627",27,-0.14,0.24,-0.62,-0.13,0.33,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"628",28,-0.03,0.24,-0.5,-0.03,0.45,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"629",29,0.13,0.26,-0.39,0.13,0.64,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"630",30,-0.09,0.31,-0.71,-0.09,0.52,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
