"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"447",209,0.11,0.27,-0.39,0.09,0.68,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"448",210,0.28,0.23,-0.15,0.28,0.74,0.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"449",211,0.34,0.23,-0.1,0.33,0.82,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"450",212,0.33,0.23,-0.11,0.32,0.8,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"451",213,0.35,0.22,-0.07,0.34,0.81,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"452",214,0.35,0.22,-0.07,0.34,0.81,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"453",215,0.34,0.22,-0.08,0.34,0.8,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"454",216,0.34,0.22,-0.08,0.33,0.8,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"455",217,0.34,0.22,-0.08,0.33,0.8,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"456",218,0.33,0.22,-0.09,0.32,0.77,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"457",219,0.33,0.22,-0.09,0.32,0.78,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"458",220,0.3,0.22,-0.12,0.3,0.74,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"459",221,0.32,0.22,-0.1,0.32,0.78,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"460",222,0.12,0.25,-0.42,0.13,0.59,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"461",223,0.12,0.25,-0.42,0.13,0.58,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"462",224,0.22,0.24,-0.27,0.22,0.7,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"463",225,0.28,0.25,-0.2,0.28,0.79,0.26,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"464",226,-0.26,0.47,-1.3,-0.21,0.54,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"465",227,-0.15,0.46,-1.11,-0.13,0.73,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"466",228,-0.09,0.44,-1,-0.07,0.78,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"467",229,0.37,0.43,-0.4,0.34,1.29,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"468",230,-0.2,0.41,-1.04,-0.18,0.58,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"469",231,-0.05,0.29,-0.63,-0.05,0.54,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"470",232,-0.06,0.29,-0.64,-0.06,0.53,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"471",233,-0.06,0.3,-0.64,-0.06,0.54,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"472",234,-0.08,0.29,-0.67,-0.08,0.5,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"473",235,-0.08,0.29,-0.66,-0.08,0.5,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"474",236,-0.12,0.29,-0.71,-0.11,0.46,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"475",237,-0.08,0.29,-0.66,-0.08,0.51,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"476",238,-0.19,0.46,-1.17,-0.16,0.69,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"477",1,0.02,0.12,-0.22,0.02,0.28,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"478",2,0,0.04,-0.08,0,0.08,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"479",3,-0.08,0.15,-0.4,-0.07,0.22,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"480",4,-0.08,0.15,-0.4,-0.08,0.21,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"481",5,-0.09,0.15,-0.41,-0.08,0.21,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"482",6,-0.47,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"483",7,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"484",8,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"485",9,-0.48,0.22,-0.93,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"486",10,-0.48,0.22,-0.93,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"487",11,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"488",12,-0.49,0.23,-0.96,-0.48,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"489",13,-0.48,0.23,-0.94,-0.47,-0.05,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"490",14,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"491",15,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"492",16,-0.48,0.22,-0.92,-0.47,-0.06,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"493",17,-0.09,0.15,-0.41,-0.08,0.21,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"494",18,-0.09,0.15,-0.42,-0.09,0.21,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"495",19,-0.08,0.15,-0.37,-0.08,0.2,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"496",20,-0.08,0.15,-0.37,-0.08,0.2,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"497",21,-0.08,0.15,-0.37,-0.08,0.2,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"498",22,-0.06,0.15,-0.35,-0.06,0.22,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"499",23,-0.02,0.15,-0.31,-0.02,0.27,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"500",24,-0.01,0.15,-0.29,-0.01,0.28,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"501",25,-0.01,0.15,-0.29,-0.01,0.29,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"502",26,-0.01,0.15,-0.29,-0.01,0.29,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"503",27,-0.02,0.16,-0.33,-0.02,0.3,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"504",28,-0.02,0.16,-0.33,-0.02,0.3,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"505",29,0,0.15,-0.29,0,0.31,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"506",30,0,0.15,-0.29,0,0.31,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"507",31,0,0.15,-0.3,0,0.32,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"508",32,0.01,0.16,-0.3,0.01,0.33,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"509",33,0.01,0.16,-0.3,0.01,0.34,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"510",34,0.01,0.16,-0.3,0.01,0.34,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"511",35,0.01,0.16,-0.29,0,0.32,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"512",36,0.01,0.16,-0.3,0.01,0.34,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"513",37,0.01,0.16,-0.3,0.01,0.34,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"514",38,0,0.15,-0.29,0,0.3,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"515",39,0,0.16,-0.3,0,0.32,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"516",40,0,0.16,-0.31,0,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"517",41,0.02,0.16,-0.29,0.02,0.35,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"518",42,-0.08,0.15,-0.38,-0.08,0.2,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"519",43,-0.15,0.16,-0.49,-0.15,0.15,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"520",44,-0.16,0.17,-0.51,-0.16,0.14,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"521",45,-0.18,0.18,-0.56,-0.17,0.15,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"522",46,-0.21,0.18,-0.59,-0.2,0.12,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"523",47,-0.22,0.19,-0.61,-0.21,0.12,-0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"524",48,-0.15,0.17,-0.5,-0.14,0.16,-0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"525",49,-0.15,0.17,-0.51,-0.14,0.17,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"526",50,-0.08,0.15,-0.38,-0.08,0.2,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"527",51,-0.11,0.18,-0.49,-0.1,0.23,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"528",52,-0.29,0.31,-0.94,-0.27,0.28,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"529",53,-0.27,0.31,-0.93,-0.26,0.3,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"530",54,-0.21,0.33,-0.9,-0.2,0.4,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"531",55,-0.21,0.33,-0.91,-0.2,0.4,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"532",56,-0.05,0.27,-0.59,-0.05,0.5,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"533",57,0.01,0.33,-0.64,0,0.69,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"534",58,-0.08,0.17,-0.43,-0.07,0.25,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"535",59,-0.16,0.32,-0.84,-0.14,0.46,-0.11,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"536",60,0.06,0.29,-0.49,0.05,0.66,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"537",61,0.06,0.29,-0.49,0.05,0.66,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"538",62,0.06,0.29,-0.5,0.05,0.67,0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"539",63,-0.02,0.19,-0.4,-0.02,0.37,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"540",64,0.16,0.16,-0.14,0.15,0.47,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"541",65,0.16,0.15,-0.14,0.15,0.47,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"542",66,0.15,0.15,-0.15,0.14,0.45,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"543",67,0.14,0.15,-0.16,0.14,0.45,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"544",68,0.14,0.16,-0.16,0.14,0.45,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"545",69,0.14,0.16,-0.16,0.14,0.45,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"546",70,0.14,0.16,-0.17,0.14,0.45,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"547",71,0.13,0.16,-0.18,0.13,0.45,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"548",72,0.13,0.16,-0.19,0.13,0.46,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"549",73,0.14,0.17,-0.19,0.13,0.48,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"550",74,0.16,0.16,-0.14,0.16,0.48,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"551",75,0.16,0.16,-0.14,0.16,0.49,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"552",76,0.16,0.16,-0.15,0.16,0.49,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"553",77,0.17,0.18,-0.17,0.16,0.54,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"554",78,0.15,0.18,-0.19,0.15,0.52,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"555",79,0.19,0.18,-0.15,0.18,0.56,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"556",80,0.19,0.18,-0.15,0.19,0.57,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"557",81,0.2,0.19,-0.15,0.19,0.58,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"558",82,0.08,0.22,-0.35,0.07,0.55,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"559",83,0.07,0.22,-0.35,0.06,0.53,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"560",84,0.07,0.22,-0.35,0.06,0.52,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"561",85,0.07,0.22,-0.35,0.06,0.52,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"562",86,0.06,0.22,-0.36,0.06,0.52,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"563",87,0.06,0.23,-0.37,0.05,0.53,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"564",88,0.08,0.23,-0.35,0.07,0.55,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"565",89,0.08,0.23,-0.35,0.07,0.56,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"566",90,0.07,0.24,-0.37,0.07,0.57,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"567",91,0.08,0.23,-0.36,0.07,0.57,0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"568",92,0,0.05,-0.1,0,0.09,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"569",93,0,0.08,-0.17,0,0.16,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"570",94,0,0.11,-0.24,0.01,0.24,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"571",95,0.07,0.28,-0.54,0.08,0.6,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"572",96,0.31,0.2,-0.08,0.31,0.71,0.3,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"573",97,0.31,0.2,-0.07,0.31,0.71,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"574",98,0.31,0.2,-0.07,0.31,0.71,0.31,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"575",99,0.37,0.2,-0.01,0.37,0.76,0.36,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"576",100,0.37,0.2,-0.01,0.37,0.76,0.36,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"577",101,0.38,0.2,-0.01,0.37,0.79,0.37,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"578",102,0.39,0.2,0,0.38,0.79,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"579",103,0.4,0.21,0.01,0.39,0.81,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"580",104,0.4,0.21,0.01,0.4,0.82,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"581",105,0.41,0.22,0,0.41,0.86,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"582",106,0.4,0.21,0,0.4,0.83,0.39,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"583",107,0.39,0.2,0,0.38,0.79,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"584",108,0.39,0.21,-0.01,0.38,0.81,0.37,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"585",109,0.4,0.22,-0.01,0.39,0.83,0.38,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"586",110,0.24,0.22,-0.19,0.25,0.66,0.25,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"587",111,0.01,0.15,-0.31,0.01,0.31,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"588",112,0.02,0.21,-0.4,0.02,0.45,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"589",113,-0.1,0.28,-0.66,-0.1,0.46,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"590",114,-0.08,0.29,-0.65,-0.08,0.48,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"591",115,-0.1,0.28,-0.67,-0.1,0.45,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"592",116,-0.1,0.28,-0.67,-0.1,0.46,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"593",117,-0.1,0.29,-0.67,-0.1,0.47,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"594",118,-0.11,0.28,-0.68,-0.11,0.44,-0.1,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"595",119,0.65,0.41,-0.08,0.63,1.49,0.56,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"596",120,-0.46,0.24,-0.95,-0.45,-0.03,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"597",121,-0.48,0.24,-0.98,-0.47,-0.04,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"598",122,-0.49,0.24,-0.99,-0.48,-0.04,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"599",123,-0.5,0.24,-1,-0.49,-0.05,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"600",124,-0.49,0.24,-0.98,-0.48,-0.04,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"601",125,-0.48,0.24,-0.97,-0.47,-0.04,-0.44,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"602",126,-0.48,0.24,-0.97,-0.47,-0.04,-0.45,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"603",127,-0.47,0.24,-0.96,-0.46,-0.03,-0.44,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"604",128,-0.5,0.25,-1.01,-0.49,-0.05,-0.46,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"605",129,-0.46,0.24,-0.96,-0.45,-0.02,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"606",130,-0.47,0.24,-0.97,-0.46,-0.03,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"607",131,-0.48,0.24,-0.98,-0.47,-0.03,-0.44,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"608",132,-0.08,0.19,-0.47,-0.07,0.29,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"609",133,-0.04,0.19,-0.41,-0.04,0.34,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"610",134,-0.01,0.16,-0.33,-0.01,0.32,-0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"611",135,-0.02,0.16,-0.35,-0.02,0.3,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"612",136,-0.03,0.16,-0.35,-0.03,0.3,-0.03,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"613",137,0.02,0.16,-0.3,0.01,0.36,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"614",138,0,0.16,-0.31,0,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"615",139,0.01,0.16,-0.31,0.01,0.34,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"616",140,0,0.16,-0.32,0,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"617",141,0,0.16,-0.32,-0.01,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"618",142,0.01,0.16,-0.3,0.01,0.35,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"619",143,0.02,0.17,-0.3,0.01,0.36,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"620",144,0.02,0.17,-0.3,0.01,0.36,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"621",145,0.02,0.17,-0.3,0.01,0.36,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"622",146,0.01,0.17,-0.31,0.01,0.35,0,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"623",147,0.01,0.17,-0.32,0,0.35,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"624",148,0,0.16,-0.32,-0.01,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"625",149,0,0.16,-0.32,0,0.33,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"626",150,0,0.16,-0.31,0,0.34,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"627",151,0.02,0.16,-0.29,0.02,0.36,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"628",152,0.03,0.16,-0.29,0.02,0.36,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"629",153,-0.04,0.17,-0.39,-0.04,0.3,-0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"630",154,-0.18,0.19,-0.58,-0.17,0.15,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"631",155,-0.18,0.19,-0.57,-0.17,0.16,-0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"632",156,-0.22,0.19,-0.62,-0.21,0.12,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"633",157,-0.22,0.19,-0.63,-0.21,0.12,-0.18,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"634",158,-0.2,0.18,-0.6,-0.19,0.13,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"635",159,-0.15,0.18,-0.54,-0.14,0.19,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"636",160,-0.15,0.18,-0.53,-0.14,0.19,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"637",161,-0.15,0.18,-0.54,-0.14,0.18,-0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"638",162,-0.07,0.18,-0.45,-0.07,0.29,-0.06,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"639",163,-0.06,0.19,-0.43,-0.06,0.32,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"640",164,-0.1,0.19,-0.51,-0.1,0.26,-0.08,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"641",165,-0.32,0.33,-1.03,-0.3,0.28,-0.24,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"642",166,-0.27,0.31,-0.92,-0.25,0.32,-0.21,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"643",167,-0.27,0.31,-0.93,-0.26,0.31,-0.22,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"644",168,-0.21,0.33,-0.91,-0.2,0.41,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"645",169,-0.22,0.33,-0.92,-0.2,0.41,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"646",170,-0.22,0.33,-0.92,-0.2,0.41,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"647",171,0.01,0.34,-0.65,0,0.71,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"648",172,0.01,0.34,-0.65,0,0.7,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"649",173,-0.05,0.37,-0.8,-0.05,0.7,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"650",174,-0.1,0.36,-0.84,-0.1,0.62,-0.09,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"651",175,-0.25,0.38,-1.06,-0.22,0.44,-0.16,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"652",176,0.02,0.33,-0.63,0.02,0.7,0.01,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"653",177,0.09,0.33,-0.54,0.07,0.78,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"654",178,0.04,0.33,-0.6,0.04,0.72,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"655",179,0.14,0.34,-0.49,0.11,0.87,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"656",180,0.14,0.18,-0.2,0.14,0.49,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"657",181,0.13,0.17,-0.21,0.12,0.47,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"658",182,0.13,0.17,-0.21,0.12,0.47,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"659",183,0.13,0.17,-0.2,0.13,0.47,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"660",184,0.15,0.18,-0.2,0.14,0.51,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"661",185,0.14,0.18,-0.2,0.14,0.51,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"662",186,0.15,0.18,-0.2,0.14,0.51,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"663",187,0.14,0.18,-0.22,0.13,0.51,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"664",188,0.13,0.18,-0.24,0.12,0.5,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"665",189,0.17,0.19,-0.19,0.17,0.57,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"666",190,0.17,0.19,-0.19,0.16,0.57,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"667",191,0.16,0.19,-0.2,0.16,0.56,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"668",192,0.15,0.19,-0.21,0.15,0.54,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"669",193,0.15,0.19,-0.21,0.15,0.54,0.14,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"670",194,0.2,0.19,-0.16,0.19,0.59,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"671",195,0.2,0.19,-0.16,0.19,0.59,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"672",196,0.2,0.19,-0.16,0.19,0.6,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
"673",197,0.19,0.19,-0.17,0.18,0.59,0.17,0,"Phylogenetic+Spatial: local+L2 proportion (linear)"
