"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.047...407",-1.35,0.28,-1.85,-1.37,-0.72,-1.41,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.048...408",0.75,0.26,0.2,0.76,1.24,0.78,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.049...409",0.15,0.26,-0.36,0.14,0.66,0.14,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.050...410",0.1,0.26,-0.41,0.1,0.62,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.051...411",-0.01,0.26,-0.51,-0.02,0.51,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.052...412",-0.01,0.26,-0.52,-0.02,0.51,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.053...413",0.81,0.26,0.28,0.82,1.32,0.83,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.054...414",0.36,0.26,-0.16,0.36,0.87,0.35,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.055...415",0.35,0.26,-0.17,0.35,0.87,0.35,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.056...416",0.79,0.26,0.24,0.8,1.29,0.81,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.057...417",-0.81,0.27,-1.31,-0.83,-0.23,-0.85,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.058...418",-0.22,0.26,-0.72,-0.23,0.32,-0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.059...419",0.93,0.26,0.39,0.93,1.43,0.94,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.060...420",0.13,0.26,-0.38,0.12,0.65,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.061...421",1.39,0.27,0.8,1.41,1.89,1.43,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.062...422",0.64,0.25,0.13,0.65,1.14,0.65,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.063...423",0.14,0.24,-0.32,0.13,0.64,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.064...424",0.01,0.25,-0.46,0,0.53,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.065...425",0.48,0.22,0.03,0.48,0.92,0.49,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.066...426",0.88,0.26,0.35,0.88,1.38,0.89,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.067...427",0.84,0.26,0.32,0.84,1.34,0.85,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.068...428",0.72,0.25,0.22,0.73,1.21,0.73,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.069...429",0.69,0.26,0.17,0.69,1.19,0.7,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.070...430",-0.33,0.27,-0.83,-0.35,0.23,-0.37,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.071...431",0.7,0.26,0.18,0.71,1.21,0.71,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.072...432",0.83,0.26,0.31,0.84,1.34,0.84,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.073...433",0.39,0.26,-0.13,0.39,0.9,0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.074...434",0.34,0.26,-0.16,0.34,0.87,0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.075...435",0.26,0.26,-0.25,0.25,0.78,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.076...436",0.88,0.26,0.35,0.89,1.38,0.89,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.077...437",1.17,0.26,0.62,1.17,1.66,1.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.078...438",1.17,0.26,0.63,1.18,1.67,1.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.079...439",0.73,0.26,0.22,0.73,1.24,0.73,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.080...440",1.29,0.26,0.74,1.3,1.78,1.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.081...441",0.61,0.26,0.1,0.61,1.12,0.61,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.082...442",0.64,0.21,0.22,0.64,1.07,0.64,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.083...443",0.3,0.25,-0.16,0.29,0.83,0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.084...444",0.62,0.21,0.21,0.61,1.06,0.6,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.085...445",0.99,0.23,0.53,0.99,1.43,0.99,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.086...446",1.01,0.23,0.53,1.02,1.45,1.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.087...447",1.01,0.25,0.5,1.02,1.5,1.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.088...448",0.98,0.25,0.45,0.98,1.46,1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.089...449",0.23,0.25,-0.27,0.23,0.75,0.22,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.090...450",1.01,0.26,0.47,1.02,1.51,1.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.091...451",0.85,0.25,0.34,0.85,1.35,0.86,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.092...452",0,0.26,-0.5,-0.01,0.54,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.093...453",2.1,0.28,1.48,2.12,2.59,2.16,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.094...454",1.56,0.26,1.01,1.58,2.06,1.59,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.095...455",1.36,0.26,0.8,1.37,1.85,1.39,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.096...456",1.62,0.26,1.06,1.63,2.11,1.65,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.097...457",1.52,0.26,0.97,1.53,2.01,1.54,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.098...458",1.33,0.26,0.78,1.33,1.82,1.35,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.099...459",1.4,0.26,0.87,1.41,1.9,1.42,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.100...460",1.3,0.26,0.75,1.31,1.79,1.33,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.101...461",1.5,0.26,0.94,1.52,2,1.54,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.102...462",-0.43,0.27,-0.93,-0.45,0.15,-0.48,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.103...463",1.19,0.26,0.66,1.2,1.69,1.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.104...464",-1.54,0.3,-2.06,-1.58,-0.84,-1.64,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.105...465",-1.81,0.3,-2.32,-1.84,-1.11,-1.9,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.106...466",0.1,0.26,-0.4,0.09,0.64,0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.107...467",1.61,0.27,1.04,1.62,2.1,1.64,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.108...468",-0.76,0.27,-1.26,-0.77,-0.18,-0.79,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.109...469",0.05,0.26,-0.46,0.04,0.58,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.110...470",0.08,0.26,-0.43,0.07,0.61,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.111...471",0.45,0.26,-0.08,0.46,0.95,0.48,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.112...472",0.69,0.26,0.19,0.69,1.21,0.68,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.113...473",1.16,0.26,0.6,1.17,1.64,1.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.114...474",-0.06,0.24,-0.53,-0.07,0.43,-0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.115...475",0.18,0.21,-0.25,0.18,0.58,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.116...476",0.52,0.22,0.1,0.52,0.97,0.51,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.117...477",0.34,0.22,-0.08,0.34,0.77,0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.118...478",-0.34,0.24,-0.77,-0.36,0.17,-0.39,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.119...479",0.79,0.23,0.32,0.8,1.23,0.81,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.120...480",-0.1,0.26,-0.61,-0.11,0.44,-0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.001...481",1.26,0.27,0.67,1.28,1.75,1.32,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.002...482",0.38,0.26,-0.16,0.39,0.87,0.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.003...483",-0.43,0.25,-0.92,-0.43,0.08,-0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.004...484",-0.68,0.26,-1.16,-0.69,-0.14,-0.71,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.005...485",-1.31,0.27,-1.79,-1.33,-0.73,-1.35,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.006...486",-0.18,0.25,-0.68,-0.18,0.33,-0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.007...487",-0.05,0.25,-0.55,-0.04,0.45,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.008...488",-0.3,0.25,-0.79,-0.3,0.22,-0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.009...489",0.22,0.25,-0.29,0.23,0.72,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.010...490",-1.42,0.27,-1.9,-1.44,-0.81,-1.47,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.011...491",0.45,0.25,-0.07,0.45,0.94,0.46,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.012...492",0.15,0.25,-0.36,0.15,0.64,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.013...493",-0.29,0.25,-0.79,-0.3,0.22,-0.3,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.014...494",0.54,0.25,0.04,0.54,1.04,0.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.015...495",1.26,0.26,0.71,1.28,1.74,1.3,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.016...496",0.76,0.17,0.39,0.76,1.08,0.77,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.017...497",0.73,0.17,0.39,0.74,1.05,0.75,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.018...498",-0.06,0.21,-0.43,-0.07,0.38,-0.09,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.019...499",0.15,0.15,-0.16,0.15,0.44,0.16,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.020...500",-0.25,0.19,-0.59,-0.25,0.14,-0.27,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.021...501",-0.05,0.17,-0.37,-0.05,0.28,-0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.022...502",0.32,0.18,-0.03,0.32,0.68,0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.023...503",0.25,0.16,-0.08,0.25,0.57,0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.024...504",0.49,0.18,0.12,0.5,0.83,0.51,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.025...505",0.56,0.17,0.22,0.57,0.88,0.58,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.026...506",0.86,0.17,0.52,0.87,1.17,0.88,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.027...507",0.65,0.16,0.32,0.65,0.95,0.66,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.028...508",0.65,0.16,0.33,0.66,0.97,0.66,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.029...509",0.58,0.17,0.24,0.59,0.92,0.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.030...510",-0.08,0.21,-0.49,-0.08,0.33,-0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.031...511",0.12,0.23,-0.34,0.13,0.58,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.032...512",0.21,0.19,-0.18,0.22,0.59,0.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.033...513",0.36,0.21,-0.07,0.37,0.74,0.38,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.034...514",0.54,0.21,0.09,0.55,0.91,0.57,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.035...515",-0.31,0.23,-0.73,-0.32,0.18,-0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.036...516",-0.34,0.21,-0.73,-0.35,0.11,-0.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.037...517",-0.03,0.25,-0.52,-0.04,0.47,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.038...518",-0.7,0.27,-1.17,-0.72,-0.1,-0.77,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.039...519",-0.23,0.21,-0.61,-0.24,0.2,-0.26,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.040...520",0.07,0.19,-0.31,0.06,0.46,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.041...521",0.58,0.25,0.08,0.58,1.07,0.58,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.042...522",0.79,0.25,0.27,0.8,1.27,0.81,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.043...523",0.09,0.25,-0.4,0.08,0.6,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.044...524",0.09,0.22,-0.35,0.09,0.53,0.09,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.045...525",0.9,0.25,0.37,0.91,1.36,0.93,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.046...526",-0.49,0.26,-0.97,-0.5,0.07,-0.52,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.047...527",-1.35,0.28,-1.84,-1.38,-0.71,-1.42,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.048...528",0.76,0.25,0.23,0.77,1.24,0.79,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.049...529",0.14,0.25,-0.36,0.14,0.64,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.050...530",0.1,0.25,-0.39,0.1,0.61,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.051...531",-0.01,0.25,-0.5,-0.01,0.51,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.052...532",-0.01,0.25,-0.5,-0.01,0.51,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.053...533",0.83,0.25,0.31,0.83,1.32,0.84,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.054...534",0.36,0.25,-0.15,0.36,0.87,0.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.055...535",0.36,0.25,-0.15,0.35,0.87,0.35,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.056...536",0.78,0.26,0.23,0.79,1.27,0.81,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.057...537",-0.82,0.26,-1.31,-0.83,-0.25,-0.86,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.058...538",-0.22,0.25,-0.72,-0.23,0.3,-0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.059...539",0.91,0.26,0.37,0.92,1.4,0.94,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.060...540",0.11,0.25,-0.4,0.1,0.62,0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.061...541",1.39,0.27,0.81,1.41,1.88,1.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.062...542",0.65,0.25,0.15,0.65,1.14,0.66,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.063...543",0.14,0.24,-0.3,0.13,0.65,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.064...544",0.01,0.24,-0.45,0,0.53,-0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.065...545",0.45,0.22,0,0.45,0.88,0.46,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.066...546",0.89,0.25,0.37,0.89,1.38,0.9,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.067...547",0.85,0.25,0.34,0.85,1.34,0.85,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.068...548",0.74,0.24,0.25,0.74,1.21,0.74,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.069...549",0.7,0.25,0.19,0.7,1.2,0.7,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.070...550",-0.36,0.26,-0.84,-0.37,0.19,-0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.071...551",0.71,0.25,0.19,0.71,1.2,0.72,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.072...552",0.84,0.25,0.33,0.85,1.34,0.85,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.073...553",0.39,0.25,-0.12,0.39,0.89,0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.074...554",0.35,0.25,-0.14,0.34,0.86,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.075...555",0.26,0.25,-0.23,0.26,0.77,0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.076...556",0.88,0.25,0.37,0.89,1.37,0.9,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.077...557",1.17,0.25,0.64,1.18,1.66,1.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.078...558",1.18,0.25,0.65,1.19,1.66,1.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.079...559",0.73,0.25,0.22,0.73,1.23,0.73,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.080...560",1.3,0.26,0.76,1.31,1.78,1.32,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.081...561",0.62,0.25,0.12,0.62,1.12,0.61,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.082...562",0.63,0.21,0.22,0.63,1.05,0.63,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.083...563",0.3,0.25,-0.16,0.29,0.82,0.27,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.084...564",0.61,0.21,0.2,0.6,1.04,0.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.085...565",0.98,0.22,0.53,0.98,1.41,0.99,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.086...566",1.02,0.23,0.56,1.03,1.45,1.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.087...567",1.01,0.25,0.5,1.02,1.49,1.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.088...568",0.98,0.25,0.47,0.99,1.46,1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.089...569",0.22,0.25,-0.27,0.22,0.72,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.090...570",1.03,0.26,0.5,1.03,1.52,1.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.091...571",0.84,0.25,0.34,0.85,1.33,0.85,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.092...572",0,0.25,-0.49,-0.01,0.53,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.093...573",2.11,0.27,1.5,2.13,2.59,2.17,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.094...574",1.57,0.26,1.02,1.58,2.05,1.6,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.095...575",1.37,0.26,0.82,1.38,1.85,1.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.096...576",1.62,0.26,1.06,1.63,2.1,1.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.097...577",1.52,0.26,0.98,1.53,2,1.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.098...578",1.33,0.25,0.8,1.34,1.82,1.36,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.099...579",1.4,0.25,0.88,1.41,1.89,1.42,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.100...580",1.31,0.26,0.77,1.32,1.79,1.33,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.101...581",1.51,0.26,0.96,1.52,1.99,1.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.102...582",-0.44,0.27,-0.92,-0.45,0.14,-0.48,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.103...583",1.2,0.25,0.68,1.21,1.69,1.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.104...584",-1.56,0.3,-2.06,-1.59,-0.85,-1.64,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
