"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"5395",228,-0.09,0.19,-0.46,-0.09,0.28,-0.09,0,"Phylogenetic+Spatial: regional"
"5396",229,-0.07,0.21,-0.47,-0.07,0.34,-0.07,0,"Phylogenetic+Spatial: regional"
"5397",230,-0.1,0.17,-0.44,-0.1,0.25,-0.1,0,"Phylogenetic+Spatial: regional"
"5398",231,-0.1,0.18,-0.45,-0.1,0.26,-0.1,0,"Phylogenetic+Spatial: regional"
"5399",232,-0.11,0.19,-0.48,-0.11,0.26,-0.11,0,"Phylogenetic+Spatial: regional"
"5400",233,-0.12,0.19,-0.5,-0.12,0.26,-0.11,0,"Phylogenetic+Spatial: regional"
"5401",234,-0.12,0.2,-0.51,-0.12,0.27,-0.12,0,"Phylogenetic+Spatial: regional"
"5402",235,-0.13,0.21,-0.54,-0.12,0.29,-0.12,0,"Phylogenetic+Spatial: regional"
"5403",236,-0.09,0.18,-0.45,-0.09,0.28,-0.09,0,"Phylogenetic+Spatial: regional"
"5404",237,-0.05,0.22,-0.47,-0.05,0.39,-0.06,0,"Phylogenetic+Spatial: regional"
"5405",238,-0.08,0.22,-0.52,-0.08,0.36,-0.09,0,"Phylogenetic+Spatial: regional"
"5406",239,-0.08,0.17,-0.41,-0.08,0.25,-0.08,0,"Phylogenetic+Spatial: regional"
"5407",240,-0.08,0.21,-0.5,-0.08,0.34,-0.08,0,"Phylogenetic+Spatial: regional"
"5408",241,-0.08,0.17,-0.42,-0.08,0.26,-0.08,0,"Phylogenetic+Spatial: regional"
"5409",242,-0.08,0.2,-0.47,-0.08,0.32,-0.08,0,"Phylogenetic+Spatial: regional"
"5410",243,-0.05,0.22,-0.49,-0.05,0.4,-0.06,0,"Phylogenetic+Spatial: regional"
"5411",244,-0.09,0.16,-0.4,-0.09,0.22,-0.09,0,"Phylogenetic+Spatial: regional"
"5412",245,-0.08,0.16,-0.4,-0.08,0.23,-0.09,0,"Phylogenetic+Spatial: regional"
"5413",246,-0.07,0.18,-0.43,-0.07,0.29,-0.08,0,"Phylogenetic+Spatial: regional"
"5414",247,-0.07,0.21,-0.47,-0.07,0.34,-0.07,0,"Phylogenetic+Spatial: regional"
"5415",248,-0.06,0.22,-0.48,-0.07,0.36,-0.07,0,"Phylogenetic+Spatial: regional"
"5416",249,-0.07,0.23,-0.51,-0.07,0.39,-0.07,0,"Phylogenetic+Spatial: regional"
"5417",250,-0.06,0.18,-0.42,-0.06,0.3,-0.07,0,"Phylogenetic+Spatial: regional"
"5418",251,-0.03,0.2,-0.42,-0.04,0.37,-0.04,0,"Phylogenetic+Spatial: regional"
"5419",252,-0.07,0.19,-0.44,-0.07,0.31,-0.07,0,"Phylogenetic+Spatial: regional"
"5420",253,-0.08,0.2,-0.48,-0.08,0.31,-0.09,0,"Phylogenetic+Spatial: regional"
"5421",254,-0.09,0.23,-0.53,-0.09,0.36,-0.09,0,"Phylogenetic+Spatial: regional"
"5422",255,-0.07,0.22,-0.5,-0.07,0.37,-0.08,0,"Phylogenetic+Spatial: regional"
"5423",256,-0.07,0.23,-0.51,-0.07,0.38,-0.07,0,"Phylogenetic+Spatial: regional"
"5424",257,-0.09,0.16,-0.4,-0.09,0.22,-0.09,0,"Phylogenetic+Spatial: regional"
"5425",258,-0.07,0.17,-0.4,-0.07,0.27,-0.07,0,"Phylogenetic+Spatial: regional"
"5426",259,-0.07,0.17,-0.4,-0.07,0.27,-0.07,0,"Phylogenetic+Spatial: regional"
"5427",260,-0.06,0.18,-0.42,-0.06,0.3,-0.07,0,"Phylogenetic+Spatial: regional"
"5428",261,-0.06,0.19,-0.43,-0.06,0.32,-0.07,0,"Phylogenetic+Spatial: regional"
"5429",262,-0.06,0.19,-0.43,-0.06,0.32,-0.06,0,"Phylogenetic+Spatial: regional"
"5430",263,-0.06,0.2,-0.44,-0.06,0.33,-0.06,0,"Phylogenetic+Spatial: regional"
"5431",264,-0.07,0.2,-0.45,-0.07,0.33,-0.07,0,"Phylogenetic+Spatial: regional"
"5432",265,-0.08,0.2,-0.47,-0.08,0.33,-0.08,0,"Phylogenetic+Spatial: regional"
"5433",266,-0.09,0.21,-0.5,-0.09,0.33,-0.09,0,"Phylogenetic+Spatial: regional"
"5434",267,-0.09,0.21,-0.51,-0.09,0.33,-0.09,0,"Phylogenetic+Spatial: regional"
"5435",268,-0.1,0.22,-0.54,-0.1,0.34,-0.1,0,"Phylogenetic+Spatial: regional"
"5436",269,-0.05,0.2,-0.44,-0.05,0.35,-0.05,0,"Phylogenetic+Spatial: regional"
"5437",270,-0.04,0.2,-0.44,-0.04,0.37,-0.05,0,"Phylogenetic+Spatial: regional"
"5438",271,-0.04,0.21,-0.44,-0.04,0.37,-0.05,0,"Phylogenetic+Spatial: regional"
"5439",272,-0.04,0.21,-0.44,-0.04,0.38,-0.05,0,"Phylogenetic+Spatial: regional"
"5440",273,-0.03,0.21,-0.45,-0.04,0.39,-0.04,0,"Phylogenetic+Spatial: regional"
"5441",274,-0.02,0.23,-0.45,-0.02,0.43,-0.03,0,"Phylogenetic+Spatial: regional"
"5442",275,-0.03,0.22,-0.46,-0.04,0.41,-0.04,0,"Phylogenetic+Spatial: regional"
"5443",276,-0.03,0.22,-0.47,-0.04,0.42,-0.04,0,"Phylogenetic+Spatial: regional"
"5444",277,-0.04,0.19,-0.4,-0.04,0.34,-0.04,0,"Phylogenetic+Spatial: regional"
"5445",278,-0.04,0.2,-0.44,-0.04,0.36,-0.05,0,"Phylogenetic+Spatial: regional"
"5446",279,-0.06,0.21,-0.48,-0.07,0.36,-0.07,0,"Phylogenetic+Spatial: regional"
"5447",280,-0.07,0.22,-0.49,-0.07,0.36,-0.07,0,"Phylogenetic+Spatial: regional"
"5448",281,-0.09,0.23,-0.55,-0.09,0.36,-0.09,0,"Phylogenetic+Spatial: regional"
"5449",282,-0.01,0.23,-0.44,-0.01,0.45,-0.02,0,"Phylogenetic+Spatial: regional"
"5450",283,-0.03,0.19,-0.4,-0.03,0.35,-0.04,0,"Phylogenetic+Spatial: regional"
"5451",284,0.02,0.21,-0.38,0.02,0.45,0.01,0,"Phylogenetic+Spatial: regional"
"5452",285,0.03,0.21,-0.37,0.03,0.47,0.02,0,"Phylogenetic+Spatial: regional"
"5453",286,0.04,0.22,-0.37,0.03,0.48,0.02,0,"Phylogenetic+Spatial: regional"
"5454",287,0.04,0.22,-0.38,0.03,0.48,0.02,0,"Phylogenetic+Spatial: regional"
"5455",288,0.04,0.22,-0.39,0.03,0.49,0.02,0,"Phylogenetic+Spatial: regional"
"5456",289,0.04,0.22,-0.38,0.04,0.49,0.03,0,"Phylogenetic+Spatial: regional"
"5457",290,-0.1,0.18,-0.45,-0.1,0.24,-0.11,0,"Phylogenetic+Spatial: regional"
"5458",291,-0.11,0.21,-0.52,-0.11,0.29,-0.11,0,"Phylogenetic+Spatial: regional"
"5459",292,-0.11,0.21,-0.53,-0.11,0.31,-0.11,0,"Phylogenetic+Spatial: regional"
"5460",293,-0.15,0.24,-0.64,-0.15,0.33,-0.14,0,"Phylogenetic+Spatial: regional"
"5461",294,-0.22,0.37,-0.94,-0.22,0.5,-0.21,0,"Phylogenetic+Spatial: regional"
"5462",295,-0.22,0.36,-0.93,-0.22,0.49,-0.22,0,"Phylogenetic+Spatial: regional"
"5463",296,-0.22,0.37,-0.94,-0.21,0.5,-0.21,0,"Phylogenetic+Spatial: regional"
"5464",297,-0.21,0.37,-0.94,-0.21,0.52,-0.21,0,"Phylogenetic+Spatial: regional"
"5465",298,-0.23,0.37,-0.95,-0.22,0.49,-0.22,0,"Phylogenetic+Spatial: regional"
"5466",299,-0.23,0.37,-0.96,-0.23,0.49,-0.23,0,"Phylogenetic+Spatial: regional"
"5467",300,-0.09,0.21,-0.5,-0.09,0.32,-0.08,0,"Phylogenetic+Spatial: regional"
"5468",301,-0.08,0.21,-0.51,-0.08,0.33,-0.08,0,"Phylogenetic+Spatial: regional"
"5469",302,-0.07,0.27,-0.62,-0.07,0.47,-0.07,0,"Phylogenetic+Spatial: regional"
"5470",303,-0.02,0.21,-0.44,-0.02,0.39,-0.02,0,"Phylogenetic+Spatial: regional"
"5471",304,-0.02,0.21,-0.43,-0.02,0.39,-0.02,0,"Phylogenetic+Spatial: regional"
"5472",305,0.02,0.22,-0.42,0.02,0.45,0.02,0,"Phylogenetic+Spatial: regional"
"5473",306,0,0.23,-0.44,0.01,0.44,0.01,0,"Phylogenetic+Spatial: regional"
"5474",307,-0.02,0.24,-0.5,-0.02,0.45,-0.02,0,"Phylogenetic+Spatial: regional"
"5475",308,-0.03,0.25,-0.53,-0.03,0.46,-0.02,0,"Phylogenetic+Spatial: regional"
"5476",309,-0.04,0.26,-0.55,-0.04,0.46,-0.03,0,"Phylogenetic+Spatial: regional"
"5477",310,-0.04,0.26,-0.55,-0.04,0.46,-0.03,0,"Phylogenetic+Spatial: regional"
"5478",311,-0.02,0.27,-0.55,-0.02,0.49,-0.01,0,"Phylogenetic+Spatial: regional"
"5479",312,0.01,0.23,-0.44,0.01,0.45,0.01,0,"Phylogenetic+Spatial: regional"
"5480",313,0.01,0.23,-0.45,0.01,0.46,0.01,0,"Phylogenetic+Spatial: regional"
"5481",314,0,0.24,-0.46,0.01,0.47,0.01,0,"Phylogenetic+Spatial: regional"
"5482",315,0,0.24,-0.48,0,0.47,0,0,"Phylogenetic+Spatial: regional"
"5483",316,0,0.25,-0.49,0,0.48,0,0,"Phylogenetic+Spatial: regional"
"5484",317,0,0.25,-0.5,0,0.49,0,0,"Phylogenetic+Spatial: regional"
"5485",318,0.03,0.24,-0.44,0.03,0.5,0.03,0,"Phylogenetic+Spatial: regional"
"5486",319,0.05,0.25,-0.44,0.05,0.55,0.05,0,"Phylogenetic+Spatial: regional"
"5487",320,0.06,0.25,-0.44,0.06,0.56,0.06,0,"Phylogenetic+Spatial: regional"
"5488",321,0.03,0.26,-0.48,0.03,0.54,0.03,0,"Phylogenetic+Spatial: regional"
"5489",322,0,0.23,-0.45,0,0.46,0.01,0,"Phylogenetic+Spatial: regional"
"5490",323,0,0.24,-0.47,0,0.46,0,0,"Phylogenetic+Spatial: regional"
"5491",324,-0.01,0.24,-0.48,0,0.46,0,0,"Phylogenetic+Spatial: regional"
"5492",325,-0.02,0.25,-0.51,-0.02,0.46,-0.01,0,"Phylogenetic+Spatial: regional"
"5493",326,-0.01,0.25,-0.52,-0.01,0.48,-0.01,0,"Phylogenetic+Spatial: regional"
"5494",327,-0.02,0.25,-0.51,-0.02,0.46,-0.01,0,"Phylogenetic+Spatial: regional"
"5495",328,-0.02,0.25,-0.52,-0.02,0.47,-0.02,0,"Phylogenetic+Spatial: regional"
"5496",329,0.01,0.25,-0.48,0.01,0.48,0.01,0,"Phylogenetic+Spatial: regional"
"5497",330,0,0.26,-0.51,0,0.5,0.01,0,"Phylogenetic+Spatial: regional"
"5498",331,0.04,0.23,-0.41,0.04,0.5,0.04,0,"Phylogenetic+Spatial: regional"
"5499",332,0.05,0.24,-0.41,0.05,0.52,0.05,0,"Phylogenetic+Spatial: regional"
"5500",333,0.05,0.24,-0.41,0.05,0.52,0.05,0,"Phylogenetic+Spatial: regional"
"5501",334,0.08,0.27,-0.44,0.08,0.62,0.08,0,"Phylogenetic+Spatial: regional"
"5502",335,0.08,0.25,-0.41,0.08,0.59,0.08,0,"Phylogenetic+Spatial: regional"
"5503",336,0.01,0.27,-0.53,0.01,0.54,0.01,0,"Phylogenetic+Spatial: regional"
"5504",337,0.05,0.24,-0.42,0.05,0.53,0.05,0,"Phylogenetic+Spatial: regional"
"5505",338,0.05,0.25,-0.45,0.05,0.54,0.05,0,"Phylogenetic+Spatial: regional"
"5506",339,0.09,0.27,-0.44,0.09,0.63,0.09,0,"Phylogenetic+Spatial: regional"
"5507",340,-0.02,0.21,-0.43,-0.02,0.39,-0.01,0,"Phylogenetic+Spatial: regional"
"5508",341,-0.02,0.21,-0.43,-0.02,0.39,-0.01,0,"Phylogenetic+Spatial: regional"
"5509",342,-0.02,0.21,-0.45,-0.02,0.4,-0.02,0,"Phylogenetic+Spatial: regional"
"5510",343,-0.08,0.23,-0.54,-0.07,0.37,-0.07,0,"Phylogenetic+Spatial: regional"
"5511",344,-0.08,0.24,-0.56,-0.08,0.38,-0.07,0,"Phylogenetic+Spatial: regional"
"5512",345,-0.1,0.24,-0.58,-0.09,0.37,-0.09,0,"Phylogenetic+Spatial: regional"
"5513",346,-0.17,0.26,-0.69,-0.16,0.33,-0.15,0,"Phylogenetic+Spatial: regional"
"5514",347,-0.17,0.26,-0.69,-0.17,0.33,-0.16,0,"Phylogenetic+Spatial: regional"
"5515",348,-0.17,0.26,-0.7,-0.17,0.33,-0.16,0,"Phylogenetic+Spatial: regional"
"5516",349,-0.18,0.26,-0.71,-0.17,0.33,-0.16,0,"Phylogenetic+Spatial: regional"
"5517",350,-0.18,0.26,-0.7,-0.17,0.33,-0.16,0,"Phylogenetic+Spatial: regional"
"5518",351,-0.18,0.26,-0.71,-0.17,0.33,-0.16,0,"Phylogenetic+Spatial: regional"
"5519",352,-0.08,0.25,-0.58,-0.07,0.41,-0.07,0,"Phylogenetic+Spatial: regional"
"5520",353,-0.07,0.26,-0.59,-0.07,0.43,-0.07,0,"Phylogenetic+Spatial: regional"
"5521",354,-0.06,0.27,-0.6,-0.06,0.46,-0.06,0,"Phylogenetic+Spatial: regional"
"5522",355,-0.01,0.25,-0.51,-0.01,0.48,-0.01,0,"Phylogenetic+Spatial: regional"
"5523",356,0.01,0.27,-0.52,0.01,0.55,0.02,0,"Phylogenetic+Spatial: regional"
"5524",357,0.01,0.26,-0.5,0.01,0.51,0.01,0,"Phylogenetic+Spatial: regional"
"5525",358,0.03,0.26,-0.48,0.03,0.54,0.03,0,"Phylogenetic+Spatial: regional"
"5526",359,0.03,0.26,-0.48,0.03,0.54,0.03,0,"Phylogenetic+Spatial: regional"
"5527",360,0.03,0.26,-0.49,0.03,0.55,0.03,0,"Phylogenetic+Spatial: regional"
"5528",361,-0.11,0.25,-0.6,-0.11,0.36,-0.1,0,"Phylogenetic+Spatial: regional"
"5529",362,-0.12,0.25,-0.61,-0.11,0.36,-0.11,0,"Phylogenetic+Spatial: regional"
"5530",363,-0.13,0.25,-0.63,-0.12,0.36,-0.11,0,"Phylogenetic+Spatial: regional"
"5531",364,-0.1,0.28,-0.66,-0.1,0.43,-0.09,0,"Phylogenetic+Spatial: regional"
"5532",365,-0.16,0.27,-0.71,-0.16,0.36,-0.14,0,"Phylogenetic+Spatial: regional"
"5533",366,-0.16,0.27,-0.72,-0.16,0.36,-0.15,0,"Phylogenetic+Spatial: regional"
"5534",367,-0.12,0.26,-0.63,-0.11,0.38,-0.11,0,"Phylogenetic+Spatial: regional"
"5535",368,-0.11,0.26,-0.64,-0.11,0.39,-0.1,0,"Phylogenetic+Spatial: regional"
"5536",369,-0.11,0.27,-0.66,-0.11,0.41,-0.1,0,"Phylogenetic+Spatial: regional"
"5537",370,-0.12,0.26,-0.65,-0.12,0.39,-0.11,0,"Phylogenetic+Spatial: regional"
"5538",371,-0.12,0.27,-0.67,-0.12,0.4,-0.11,0,"Phylogenetic+Spatial: regional"
"5539",372,-0.13,0.27,-0.68,-0.12,0.39,-0.11,0,"Phylogenetic+Spatial: regional"
"5540",373,0.04,0.23,-0.42,0.04,0.49,0.04,0,"Phylogenetic+Spatial: regional"
"5541",374,0.04,0.23,-0.41,0.04,0.5,0.04,0,"Phylogenetic+Spatial: regional"
"5542",375,0.04,0.23,-0.42,0.04,0.5,0.04,0,"Phylogenetic+Spatial: regional"
"5543",376,0.03,0.24,-0.43,0.03,0.5,0.04,0,"Phylogenetic+Spatial: regional"
"5544",377,0.04,0.26,-0.47,0.04,0.54,0.04,0,"Phylogenetic+Spatial: regional"
"5545",378,0.04,0.27,-0.48,0.04,0.56,0.05,0,"Phylogenetic+Spatial: regional"
"5546",379,0.04,0.26,-0.48,0.04,0.54,0.04,0,"Phylogenetic+Spatial: regional"
"5547",380,0.02,0.25,-0.47,0.02,0.5,0.02,0,"Phylogenetic+Spatial: regional"
"5548",381,0.01,0.25,-0.48,0.01,0.5,0.02,0,"Phylogenetic+Spatial: regional"
"5549",382,0.01,0.25,-0.49,0.01,0.5,0.01,0,"Phylogenetic+Spatial: regional"
"5550",383,-0.01,0.26,-0.53,0,0.5,0,0,"Phylogenetic+Spatial: regional"
"5551",384,-0.01,0.26,-0.53,-0.01,0.5,0,0,"Phylogenetic+Spatial: regional"
"5552",385,0.01,0.26,-0.51,0.02,0.52,0.02,0,"Phylogenetic+Spatial: regional"
"5553",386,0.04,0.25,-0.46,0.04,0.53,0.04,0,"Phylogenetic+Spatial: regional"
"5554",387,0.04,0.26,-0.47,0.04,0.55,0.04,0,"Phylogenetic+Spatial: regional"
"5555",388,0.04,0.26,-0.48,0.04,0.55,0.04,0,"Phylogenetic+Spatial: regional"
"5556",389,0.07,0.24,-0.41,0.07,0.54,0.07,0,"Phylogenetic+Spatial: regional"
"5557",390,0.06,0.26,-0.44,0.06,0.57,0.06,0,"Phylogenetic+Spatial: regional"
"5558",391,0.05,0.27,-0.47,0.05,0.58,0.05,0,"Phylogenetic+Spatial: regional"
"5559",392,0.1,0.26,-0.4,0.1,0.61,0.1,0,"Phylogenetic+Spatial: regional"
"5560",393,0.12,0.27,-0.4,0.12,0.66,0.12,0,"Phylogenetic+Spatial: regional"
"5561",394,-0.01,0.21,-0.43,-0.01,0.4,-0.01,0,"Phylogenetic+Spatial: regional"
"5562",395,-0.05,0.23,-0.51,-0.05,0.4,-0.05,0,"Phylogenetic+Spatial: regional"
"5563",396,-0.06,0.23,-0.52,-0.05,0.4,-0.05,0,"Phylogenetic+Spatial: regional"
"5564",397,-0.04,0.24,-0.51,-0.04,0.42,-0.04,0,"Phylogenetic+Spatial: regional"
"5565",398,-0.02,0.24,-0.5,-0.01,0.46,-0.01,0,"Phylogenetic+Spatial: regional"
"5566",399,-0.01,0.25,-0.49,-0.01,0.48,0,0,"Phylogenetic+Spatial: regional"
"5567",400,0,0.25,-0.49,0,0.48,0,0,"Phylogenetic+Spatial: regional"
"5568",401,0,0.25,-0.49,0,0.48,0,0,"Phylogenetic+Spatial: regional"
"5569",402,0,0.25,-0.49,0,0.48,0,0,"Phylogenetic+Spatial: regional"
"5570",403,0,0.25,-0.49,0,0.49,0,0,"Phylogenetic+Spatial: regional"
"5571",404,0,0.26,-0.5,0,0.5,0.01,0,"Phylogenetic+Spatial: regional"
"5572",405,-0.05,0.25,-0.55,-0.05,0.43,-0.04,0,"Phylogenetic+Spatial: regional"
"5573",406,-0.09,0.25,-0.59,-0.09,0.39,-0.08,0,"Phylogenetic+Spatial: regional"
"5574",407,-0.12,0.26,-0.65,-0.12,0.38,-0.11,0,"Phylogenetic+Spatial: regional"
"5575",408,-0.14,0.27,-0.68,-0.14,0.37,-0.13,0,"Phylogenetic+Spatial: regional"
"5576",409,-0.14,0.27,-0.69,-0.14,0.37,-0.13,0,"Phylogenetic+Spatial: regional"
"5577",410,-0.05,0.24,-0.53,-0.05,0.41,-0.05,0,"Phylogenetic+Spatial: regional"
"5578",411,-0.05,0.24,-0.54,-0.05,0.42,-0.04,0,"Phylogenetic+Spatial: regional"
"5579",412,-0.03,0.27,-0.57,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: regional"
"5580",413,-0.06,0.26,-0.58,-0.05,0.46,-0.05,0,"Phylogenetic+Spatial: regional"
"5581",414,-0.07,0.26,-0.58,-0.06,0.43,-0.06,0,"Phylogenetic+Spatial: regional"
"5582",415,0,0.22,-0.43,0,0.42,0,0,"Phylogenetic+Spatial: regional"
"5583",416,0,0.22,-0.44,0,0.44,0,0,"Phylogenetic+Spatial: regional"
"5584",417,0.05,0.24,-0.41,0.05,0.52,0.05,0,"Phylogenetic+Spatial: regional"
"5585",418,0.22,0.3,-0.35,0.21,0.82,0.2,0,"Phylogenetic+Spatial: regional"
"5586",419,-0.02,0.23,-0.48,-0.02,0.44,-0.02,0,"Phylogenetic+Spatial: regional"
"5587",420,-0.02,0.24,-0.49,-0.02,0.44,-0.01,0,"Phylogenetic+Spatial: regional"
"5588",421,0.07,0.27,-0.46,0.07,0.62,0.07,0,"Phylogenetic+Spatial: regional"
"5589",422,0.09,0.28,-0.46,0.08,0.64,0.08,0,"Phylogenetic+Spatial: regional"
"5590",423,-0.06,0.26,-0.59,-0.06,0.44,-0.06,0,"Phylogenetic+Spatial: regional"
"5591",424,-0.07,0.27,-0.61,-0.06,0.46,-0.06,0,"Phylogenetic+Spatial: regional"
"5592",425,-0.07,0.26,-0.6,-0.07,0.44,-0.06,0,"Phylogenetic+Spatial: regional"
"5593",426,-0.09,0.28,-0.64,-0.08,0.45,-0.07,0,"Phylogenetic+Spatial: regional"
"5594",427,-0.05,0.28,-0.62,-0.05,0.49,-0.04,0,"Phylogenetic+Spatial: regional"
"5595",428,-0.04,0.22,-0.47,-0.03,0.39,-0.03,0,"Phylogenetic+Spatial: regional"
"5596",429,-0.07,0.24,-0.56,-0.07,0.4,-0.07,0,"Phylogenetic+Spatial: regional"
"5597",430,-0.07,0.24,-0.56,-0.07,0.4,-0.07,0,"Phylogenetic+Spatial: regional"
"5598",431,-0.11,0.26,-0.64,-0.11,0.39,-0.1,0,"Phylogenetic+Spatial: regional"
"5599",432,-0.12,0.26,-0.65,-0.11,0.39,-0.11,0,"Phylogenetic+Spatial: regional"
"5600",433,-0.12,0.28,-0.68,-0.12,0.41,-0.11,0,"Phylogenetic+Spatial: regional"
"5601",434,-0.14,0.28,-0.7,-0.13,0.4,-0.12,0,"Phylogenetic+Spatial: regional"
"5602",435,-0.03,0.27,-0.57,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: regional"
"5603",436,-0.02,0.28,-0.58,-0.02,0.53,-0.01,0,"Phylogenetic+Spatial: regional"
"5604",437,-0.09,0.27,-0.62,-0.08,0.43,-0.07,0,"Phylogenetic+Spatial: regional"
"5605",438,-0.09,0.28,-0.65,-0.09,0.44,-0.08,0,"Phylogenetic+Spatial: regional"
"5606",439,-0.04,0.22,-0.47,-0.03,0.39,-0.03,0,"Phylogenetic+Spatial: regional"
"5607",440,-0.05,0.23,-0.51,-0.05,0.4,-0.04,0,"Phylogenetic+Spatial: regional"
"5608",441,-0.11,0.3,-0.71,-0.1,0.46,-0.09,0,"Phylogenetic+Spatial: regional"
"5609",442,-0.06,0.25,-0.56,-0.06,0.42,-0.05,0,"Phylogenetic+Spatial: regional"
"5610",443,-0.08,0.22,-0.52,-0.08,0.35,-0.08,0,"Phylogenetic+Spatial: regional"
"5611",444,-0.06,0.26,-0.58,-0.06,0.44,-0.06,0,"Phylogenetic+Spatial: regional"
"5612",445,0.15,0.22,-0.28,0.15,0.57,0.15,0,"Phylogenetic+Spatial: regional"
"5613",446,0.14,0.21,-0.28,0.14,0.56,0.14,0,"Phylogenetic+Spatial: regional"
"5614",447,0.14,0.21,-0.28,0.14,0.55,0.14,0,"Phylogenetic+Spatial: regional"
"5615",448,0.14,0.21,-0.28,0.14,0.56,0.14,0,"Phylogenetic+Spatial: regional"
"5616",449,0.14,0.22,-0.3,0.14,0.58,0.15,0,"Phylogenetic+Spatial: regional"
"5617",450,0.15,0.23,-0.3,0.15,0.59,0.15,0,"Phylogenetic+Spatial: regional"
"5618",451,0.17,0.26,-0.34,0.17,0.68,0.17,0,"Phylogenetic+Spatial: regional"
"5619",452,0.17,0.26,-0.35,0.17,0.69,0.17,0,"Phylogenetic+Spatial: regional"
"5620",453,0.14,0.22,-0.29,0.14,0.56,0.14,0,"Phylogenetic+Spatial: regional"
"5621",454,0.12,0.23,-0.33,0.12,0.55,0.12,0,"Phylogenetic+Spatial: regional"
"5622",455,0.06,0.25,-0.44,0.06,0.54,0.07,0,"Phylogenetic+Spatial: regional"
"5623",456,0.05,0.25,-0.46,0.06,0.54,0.06,0,"Phylogenetic+Spatial: regional"
"5624",457,0.04,0.26,-0.48,0.05,0.54,0.05,0,"Phylogenetic+Spatial: regional"
"5625",458,0.04,0.26,-0.49,0.04,0.54,0.05,0,"Phylogenetic+Spatial: regional"
"5626",459,0.04,0.26,-0.49,0.04,0.55,0.05,0,"Phylogenetic+Spatial: regional"
"5627",460,0.12,0.27,-0.42,0.12,0.63,0.12,0,"Phylogenetic+Spatial: regional"
"5628",461,0.16,0.23,-0.3,0.16,0.61,0.16,0,"Phylogenetic+Spatial: regional"
"5629",462,0.21,0.26,-0.3,0.21,0.72,0.21,0,"Phylogenetic+Spatial: regional"
"5630",463,0.14,0.22,-0.29,0.14,0.56,0.14,0,"Phylogenetic+Spatial: regional"
"5631",464,0.16,0.23,-0.29,0.16,0.61,0.16,0,"Phylogenetic+Spatial: regional"
"5632",465,0.16,0.23,-0.3,0.16,0.61,0.16,0,"Phylogenetic+Spatial: regional"
"5633",466,0.15,0.23,-0.31,0.16,0.61,0.16,0,"Phylogenetic+Spatial: regional"
"5634",467,0.15,0.24,-0.31,0.15,0.62,0.16,0,"Phylogenetic+Spatial: regional"
"5635",468,0.15,0.24,-0.34,0.15,0.62,0.15,0,"Phylogenetic+Spatial: regional"
"5636",469,0.14,0.25,-0.34,0.15,0.62,0.15,0,"Phylogenetic+Spatial: regional"
"5637",470,0.15,0.24,-0.31,0.16,0.62,0.16,0,"Phylogenetic+Spatial: regional"
"5638",471,0.18,0.25,-0.31,0.18,0.66,0.18,0,"Phylogenetic+Spatial: regional"
"5639",472,0.15,0.24,-0.33,0.15,0.63,0.16,0,"Phylogenetic+Spatial: regional"
"5640",473,0.16,0.25,-0.34,0.16,0.64,0.16,0,"Phylogenetic+Spatial: regional"
"5641",474,0.18,0.24,-0.29,0.18,0.65,0.18,0,"Phylogenetic+Spatial: regional"
"5642",475,0.19,0.25,-0.3,0.19,0.68,0.19,0,"Phylogenetic+Spatial: regional"
"5643",476,0.13,0.23,-0.32,0.13,0.57,0.13,0,"Phylogenetic+Spatial: regional"
"5644",477,0.13,0.26,-0.38,0.13,0.62,0.13,0,"Phylogenetic+Spatial: regional"
"5645",478,0.13,0.26,-0.39,0.13,0.64,0.14,0,"Phylogenetic+Spatial: regional"
"5646",479,0.09,0.26,-0.42,0.1,0.59,0.1,0,"Phylogenetic+Spatial: regional"
"5647",480,0.09,0.26,-0.43,0.1,0.59,0.1,0,"Phylogenetic+Spatial: regional"
"5648",481,0.11,0.24,-0.37,0.11,0.58,0.11,0,"Phylogenetic+Spatial: regional"
"5649",482,0.11,0.25,-0.38,0.11,0.58,0.11,0,"Phylogenetic+Spatial: regional"
"5650",483,0.11,0.25,-0.4,0.11,0.6,0.11,0,"Phylogenetic+Spatial: regional"
"5651",484,0.1,0.26,-0.41,0.1,0.6,0.11,0,"Phylogenetic+Spatial: regional"
"5652",485,0.1,0.26,-0.42,0.1,0.6,0.11,0,"Phylogenetic+Spatial: regional"
"5653",486,0.1,0.26,-0.42,0.1,0.6,0.11,0,"Phylogenetic+Spatial: regional"
"5654",487,0.1,0.27,-0.43,0.1,0.62,0.11,0,"Phylogenetic+Spatial: regional"
"5655",488,0.22,0.24,-0.26,0.22,0.69,0.22,0,"Phylogenetic+Spatial: regional"
"5656",489,0.24,0.25,-0.25,0.24,0.73,0.23,0,"Phylogenetic+Spatial: regional"
"5657",490,0.24,0.25,-0.26,0.24,0.74,0.24,0,"Phylogenetic+Spatial: regional"
"5658",491,0.25,0.26,-0.26,0.25,0.76,0.24,0,"Phylogenetic+Spatial: regional"
"5659",492,0.22,0.25,-0.27,0.22,0.7,0.22,0,"Phylogenetic+Spatial: regional"
"5660",493,0.21,0.25,-0.28,0.21,0.71,0.21,0,"Phylogenetic+Spatial: regional"
