"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0161...6506",-0.69,0.23,-1.14,-0.69,-0.23,-0.69,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0162...6507",-0.65,0.23,-1.1,-0.65,-0.21,-0.65,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0163...6508",-0.73,0.2,-1.13,-0.73,-0.32,-0.73,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0164...6509",-0.79,0.2,-1.18,-0.79,-0.39,-0.79,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0165...6510",-0.75,0.21,-1.16,-0.75,-0.33,-0.75,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0166...6511",-0.11,0.28,-0.67,-0.11,0.45,-0.11,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0167...6512",-0.58,0.25,-1.07,-0.58,-0.09,-0.58,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0168...6513",-0.99,0.24,-1.46,-0.99,-0.52,-0.99,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0169...6514",-0.83,0.24,-1.29,-0.83,-0.36,-0.83,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0170...6515",-0.78,0.23,-1.24,-0.78,-0.33,-0.78,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0171...6516",0.07,0.28,-0.49,0.07,0.62,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0172...6517",-0.39,0.28,-0.95,-0.39,0.16,-0.39,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0173...6518",-0.57,0.28,-1.13,-0.57,-0.03,-0.57,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0174...6519",-0.47,0.28,-1.02,-0.47,0.07,-0.47,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0175...6520",-0.38,0.26,-0.89,-0.38,0.13,-0.38,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0176...6521",-0.22,0.27,-0.74,-0.22,0.3,-0.22,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0177...6522",-0.32,0.27,-0.86,-0.32,0.21,-0.32,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0178...6523",-0.68,0.29,-1.25,-0.68,-0.11,-0.68,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0179...6524",-0.38,0.29,-0.95,-0.38,0.19,-0.38,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0180...6525",-0.38,0.29,-0.96,-0.38,0.19,-0.38,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0181...6526",-1.36,0.26,-1.87,-1.36,-0.85,-1.36,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0182...6527",-1.19,0.26,-1.7,-1.19,-0.69,-1.19,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0183...6528",0.1,0.28,-0.44,0.1,0.64,0.1,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0184...6529",0.21,0.28,-0.34,0.21,0.77,0.21,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0185...6530",-0.52,0.27,-1.06,-0.52,0.01,-0.52,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0186...6531",-0.76,0.28,-1.31,-0.76,-0.21,-0.76,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0187...6532",-0.24,0.29,-0.82,-0.24,0.33,-0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0188...6533",-1.17,0.29,-1.74,-1.17,-0.59,-1.17,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0189...6534",-1.04,0.29,-1.61,-1.04,-0.47,-1.04,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0190...6535",-0.58,0.29,-1.15,-0.58,-0.02,-0.58,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0191...6536",-1.21,0.23,-1.66,-1.21,-0.76,-1.21,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0192...6537",-1.51,0.25,-2,-1.51,-1.01,-1.51,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0193...6538",-1.16,0.22,-1.58,-1.16,-0.74,-1.16,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0194...6539",-1.31,0.22,-1.74,-1.31,-0.88,-1.31,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0195...6540",-0.94,0.26,-1.45,-0.94,-0.43,-0.94,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0196...6541",-0.69,0.28,-1.24,-0.69,-0.14,-0.69,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0197...6542",-1.27,0.26,-1.78,-1.27,-0.77,-1.28,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0198...6543",-1.18,0.26,-1.69,-1.18,-0.67,-1.18,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0199...6544",-1.63,0.27,-2.16,-1.64,-1.11,-1.64,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0200...6545",-1.28,0.27,-1.8,-1.28,-0.76,-1.28,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0201...6546",-1.56,0.26,-2.06,-1.56,-1.05,-1.56,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0202...6547",-0.43,0.3,-1.01,-0.43,0.15,-0.43,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0203...6548",-0.66,0.28,-1.22,-0.66,-0.11,-0.66,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0204...6549",-1.25,0.27,-1.78,-1.25,-0.72,-1.25,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0205...6550",-0.29,0.25,-0.77,-0.29,0.2,-0.29,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0206...6551",-0.19,0.25,-0.68,-0.19,0.3,-0.19,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0207...6552",-0.76,0.25,-1.25,-0.76,-0.26,-0.76,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0208...6553",-1.03,0.26,-1.53,-1.03,-0.52,-1.03,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0209...6554",-0.53,0.3,-1.11,-0.53,0.05,-0.53,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0210...6555",-0.77,0.29,-1.34,-0.77,-0.2,-0.77,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0211...6556",-1.51,0.29,-2.08,-1.51,-0.94,-1.51,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0212...6557",-0.68,0.3,-1.26,-0.68,-0.1,-0.68,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0213...6558",-0.3,0.29,-0.87,-0.3,0.26,-0.3,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0214...6559",-1.23,0.29,-1.81,-1.23,-0.65,-1.23,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0215...6560",-0.92,0.29,-1.48,-0.92,-0.36,-0.92,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0216...6561",-1.47,0.26,-1.98,-1.47,-0.96,-1.47,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0217...6562",-1.61,0.27,-2.13,-1.61,-1.09,-1.61,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0218...6563",-1.8,0.29,-2.38,-1.8,-1.23,-1.81,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0219...6564",-1.76,0.29,-2.32,-1.76,-1.19,-1.76,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0220...6565",-0.48,0.28,-1.02,-0.48,0.06,-0.48,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0221...6566",-0.69,0.28,-1.23,-0.69,-0.15,-0.69,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0222...6567",-1.24,0.29,-1.8,-1.24,-0.68,-1.24,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0223...6568",-1.18,0.27,-1.71,-1.18,-0.64,-1.18,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0224...6569",-0.63,0.3,-1.21,-0.63,-0.05,-0.63,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0225...6570",-0.21,0.29,-0.78,-0.21,0.37,-0.21,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0226...6571",-0.8,0.28,-1.36,-0.8,-0.24,-0.8,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0227...6572",-1.17,0.28,-1.72,-1.17,-0.63,-1.17,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0228...6573",-1.17,0.28,-1.73,-1.17,-0.61,-1.17,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0229...6574",-1.85,0.29,-2.41,-1.85,-1.28,-1.85,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0230...6575",-1.86,0.29,-2.42,-1.86,-1.29,-1.86,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0231...6576",-0.02,0.3,-0.61,-0.02,0.57,-0.02,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0232...6577",0.09,0.3,-0.5,0.09,0.68,0.09,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0233...6578",-0.83,0.3,-1.41,-0.83,-0.24,-0.83,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0234...6579",-0.8,0.26,-1.31,-0.8,-0.29,-0.8,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0235...6580",-0.66,0.27,-1.19,-0.66,-0.13,-0.66,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0236...6581",-0.54,0.28,-1.1,-0.54,0.01,-0.54,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0237...6582",-0.84,0.27,-1.37,-0.84,-0.31,-0.84,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0238...6583",-0.02,0.29,-0.59,-0.02,0.55,-0.02,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0239...6584",0.02,0.29,-0.54,0.02,0.58,0.02,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0240...6585",-0.28,0.28,-0.82,-0.28,0.26,-0.28,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0241...6586",-0.04,0.28,-0.59,-0.04,0.5,-0.04,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0242...6587",-0.36,0.27,-0.89,-0.36,0.18,-0.36,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0243...6588",-0.52,0.26,-1.04,-0.52,-0.01,-0.52,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0244...6589",-0.27,0.24,-0.74,-0.27,0.2,-0.27,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0245...6590",-0.3,0.24,-0.77,-0.3,0.16,-0.3,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0246...6591",-0.46,0.28,-1,-0.46,0.08,-0.46,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0247...6592",-0.43,0.23,-0.88,-0.43,0.02,-0.43,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0248...6593",-0.17,0.22,-0.61,-0.17,0.27,-0.17,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0249...6594",-0.22,0.23,-0.66,-0.22,0.22,-0.22,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0250...6595",-0.31,0.25,-0.8,-0.31,0.18,-0.31,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0251...6596",-0.31,0.24,-0.78,-0.31,0.17,-0.31,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0252...6597",-0.13,0.24,-0.61,-0.13,0.35,-0.13,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0253...6598",0.17,0.22,-0.26,0.17,0.59,0.17,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0254...6599",0.21,0.22,-0.22,0.21,0.63,0.21,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0255...6600",0.26,0.23,-0.18,0.26,0.7,0.26,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0256...6601",0.04,0.25,-0.44,0.04,0.52,0.04,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0257...6602",0.3,0.22,-0.12,0.3,0.72,0.3,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0258...6603",0.31,0.21,-0.1,0.31,0.72,0.31,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0259...6604",0.14,0.22,-0.28,0.14,0.56,0.14,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0260...6605",-0.03,0.26,-0.53,-0.03,0.48,-0.03,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0261...6606",0.26,0.26,-0.25,0.26,0.78,0.27,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0262...6607",0.42,0.26,-0.1,0.42,0.94,0.42,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0263...6608",-0.55,0.28,-1.11,-0.55,0.01,-0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0264...6609",-0.33,0.28,-0.88,-0.33,0.21,-0.33,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0265...6610",-0.33,0.23,-0.79,-0.33,0.12,-0.33,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0266...6611",-0.31,0.23,-0.75,-0.31,0.13,-0.31,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0267...6612",-0.48,0.24,-0.95,-0.48,0,-0.48,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0268...6613",-0.46,0.26,-0.97,-0.46,0.06,-0.46,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0269...6614",0.15,0.27,-0.37,0.15,0.68,0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0270...6615",0.14,0.27,-0.39,0.14,0.66,0.14,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0271...6616",-0.15,0.26,-0.67,-0.15,0.36,-0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0272...6617",-0.18,0.26,-0.69,-0.18,0.33,-0.18,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0273...6618",0.07,0.28,-0.48,0.07,0.61,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0274...6619",-0.16,0.26,-0.66,-0.15,0.35,-0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0275...6620",-0.32,0.28,-0.86,-0.32,0.22,-0.32,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0276...6621",0.01,0.27,-0.53,0.01,0.55,0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0277...6622",-0.55,0.27,-1.09,-0.55,-0.02,-0.55,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0278...6623",-0.28,0.3,-0.86,-0.28,0.31,-0.28,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0279...6624",-0.25,0.3,-0.84,-0.25,0.34,-0.25,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0280...6625",-0.28,0.3,-0.86,-0.28,0.3,-0.28,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0281...6626",0.15,0.31,-0.45,0.15,0.75,0.15,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0282...6627",-0.44,0.27,-0.97,-0.44,0.08,-0.44,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0283...6628",-0.52,0.27,-1.05,-0.52,0.01,-0.52,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0284...6629",0.34,0.29,-0.24,0.34,0.91,0.34,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0285...6630",-0.12,0.29,-0.69,-0.12,0.44,-0.12,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0286...6631",-0.2,0.28,-0.74,-0.2,0.34,-0.2,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0287...6632",-0.24,0.27,-0.77,-0.24,0.28,-0.24,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0288...6633",0.07,0.31,-0.53,0.07,0.66,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0289...6634",-0.01,0.31,-0.63,-0.01,0.61,-0.01,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0290...6635",-1.63,0.23,-2.09,-1.63,-1.17,-1.63,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0291...6636",-1.46,0.24,-1.92,-1.46,-0.99,-1.46,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0292...6637",-1.42,0.25,-1.91,-1.42,-0.92,-1.42,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0293...6638",-1.77,0.25,-2.27,-1.77,-1.27,-1.77,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0294...6639",-1.77,0.23,-2.22,-1.77,-1.31,-1.77,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0295...6640",-0.21,0.28,-0.77,-0.21,0.34,-0.21,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0296...6641",-1.9,0.25,-2.39,-1.9,-1.4,-1.9,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0297...6642",-1.4,0.26,-1.9,-1.4,-0.9,-1.4,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0298...6643",-1.76,0.23,-2.22,-1.76,-1.3,-1.76,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0299...6644",-1.8,0.24,-2.27,-1.8,-1.34,-1.8,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0300...6645",-1.81,0.26,-2.32,-1.81,-1.3,-1.81,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0301...6646",-1.59,0.23,-2.04,-1.59,-1.13,-1.59,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0302...6647",-1.68,0.24,-2.14,-1.68,-1.22,-1.68,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0303...6648",-1.1,0.27,-1.62,-1.1,-0.58,-1.1,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0304...6649",-1.7,0.24,-2.16,-1.7,-1.24,-1.7,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0305...6650",-1.74,0.24,-2.2,-1.74,-1.27,-1.74,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0306...6651",-1.66,0.23,-2.11,-1.66,-1.2,-1.66,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0307...6652",-1.8,0.25,-2.29,-1.8,-1.31,-1.8,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0308...6653",-1.57,0.27,-2.11,-1.57,-1.03,-1.57,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0309...6654",-1.88,0.23,-2.34,-1.88,-1.43,-1.89,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0310...6655",-1.81,0.24,-2.27,-1.81,-1.35,-1.81,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0311...6656",-1.7,0.25,-2.19,-1.7,-1.2,-1.7,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0312...6657",-1.23,0.25,-1.72,-1.23,-0.74,-1.23,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0313...6658",-1.49,0.24,-1.96,-1.49,-1.03,-1.5,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0314...6659",-1.42,0.23,-1.87,-1.42,-0.97,-1.42,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0315...6660",-1.5,0.26,-2,-1.5,-1,-1.5,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0316...6661",0.08,0.26,-0.42,0.08,0.58,0.08,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0317...6662",0.23,0.26,-0.28,0.23,0.73,0.23,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0318...6663",0.78,0.27,0.25,0.78,1.31,0.78,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0319...6664",0.52,0.26,0,0.52,1.03,0.52,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0320...6665",-0.62,0.25,-1.11,-0.62,-0.13,-0.62,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0321...6666",-0.72,0.26,-1.22,-0.72,-0.21,-0.72,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0322...6667",-0.4,0.27,-0.92,-0.4,0.12,-0.4,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0323...6668",-0.13,0.27,-0.66,-0.13,0.4,-0.13,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0324...6669",-0.43,0.25,-0.92,-0.43,0.07,-0.43,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0325...6670",-0.19,0.27,-0.71,-0.19,0.33,-0.19,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0326...6671",0.14,0.23,-0.31,0.14,0.58,0.14,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0327...6672",0.07,0.24,-0.39,0.07,0.54,0.07,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.0328...6673",0.16,0.23,-0.3,0.16,0.61,0.16,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
