"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"445",88,-0.05,0.39,-0.83,-0.05,0.73,-0.05,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"446",89,-0.19,0.39,-0.99,-0.18,0.57,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"447",90,-0.19,0.41,-1.03,-0.17,0.59,-0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"448",91,0.05,0.4,-0.73,0.04,0.85,0.04,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"449",92,0.09,0.4,-0.7,0.08,0.9,0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"450",93,0.33,0.43,-0.46,0.31,1.22,0.26,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"451",94,0.13,0.41,-0.65,0.12,0.96,0.1,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"452",95,0.27,0.42,-0.52,0.25,1.15,0.21,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"453",96,0.16,0.41,-0.62,0.15,0.99,0.13,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"454",97,0.19,0.41,-0.59,0.18,1.03,0.15,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"455",98,0.55,0.46,-0.27,0.52,1.52,0.43,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"456",99,0.3,0.42,-0.48,0.29,1.17,0.24,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"457",100,0,0.41,-0.81,0,0.81,0,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"458",101,0.08,0.4,-0.71,0.07,0.9,0.06,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"459",102,-0.31,0.43,-1.21,-0.29,0.48,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"460",103,0.24,0.41,-0.54,0.22,1.09,0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"461",104,-0.61,0.49,-1.63,-0.57,0.25,-0.47,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"462",105,-0.26,0.42,-1.13,-0.24,0.53,-0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"463",106,0.02,0.4,-0.78,0.02,0.82,0.02,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"464",107,-0.26,0.43,-1.16,-0.24,0.55,-0.19,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"465",108,-0.01,0.41,-0.83,-0.01,0.81,-0.01,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"466",109,-0.56,0.47,-1.54,-0.53,0.27,-0.43,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"467",110,-0.46,0.4,-1.3,-0.43,0.27,-0.37,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"468",111,0.29,0.39,-0.44,0.27,1.11,0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"469",112,0.15,0.38,-0.58,0.14,0.91,0.12,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"470",113,-0.29,0.37,-1.06,-0.27,0.41,-0.23,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"471",114,-0.08,0.32,-0.73,-0.08,0.55,-0.07,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"472",115,0.43,0.37,-0.24,0.41,1.21,0.35,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"473",116,0.1,0.31,-0.5,0.1,0.75,0.08,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"474",117,-0.31,0.35,-1.03,-0.3,0.33,-0.26,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"475",118,0.39,0.37,-0.27,0.37,1.16,0.32,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"476",119,-0.57,0.48,-1.58,-0.54,0.28,-0.44,0,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"477",1,0.06,0.3,-0.53,0.06,0.67,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"478",2,-0.18,0.42,-1.03,-0.16,0.62,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"479",3,-0.26,0.42,-1.13,-0.24,0.52,-0.19,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"480",4,-0.18,0.41,-1.02,-0.17,0.59,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"481",5,-0.03,0.4,-0.84,-0.03,0.77,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"482",6,0.4,0.44,-0.39,0.37,1.31,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"483",7,0.22,0.41,-0.56,0.2,1.07,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"484",8,0.55,0.46,-0.28,0.51,1.52,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"485",9,0.18,0.41,-0.6,0.17,1.03,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"486",10,-0.48,0.45,-1.44,-0.45,0.33,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"487",11,-0.17,0.41,-1.01,-0.15,0.61,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"488",12,0.06,0.4,-0.72,0.06,0.87,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"489",13,0.01,0.4,-0.79,0.01,0.8,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"490",14,-0.32,0.43,-1.22,-0.29,0.47,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"491",15,0.28,0.41,-0.48,0.26,1.14,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"492",16,0.13,0.23,-0.32,0.12,0.61,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"493",17,0.11,0.23,-0.33,0.11,0.59,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"494",18,0.1,0.27,-0.43,0.1,0.63,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"495",19,-0.25,0.23,-0.72,-0.24,0.18,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"496",20,-0.28,0.25,-0.8,-0.27,0.18,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"497",21,-0.27,0.25,-0.78,-0.26,0.19,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"498",22,0.02,0.26,-0.51,0.02,0.53,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"499",23,-0.2,0.23,-0.67,-0.19,0.23,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"500",24,-0.15,0.23,-0.64,-0.14,0.29,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"501",25,0.05,0.24,-0.43,0.05,0.52,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"502",26,0.05,0.22,-0.37,0.05,0.49,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"503",27,-0.13,0.22,-0.58,-0.12,0.29,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"504",28,-0.04,0.22,-0.48,-0.04,0.39,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"505",29,0.11,0.24,-0.35,0.11,0.59,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"506",30,-0.11,0.28,-0.68,-0.1,0.44,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"507",31,-0.23,0.35,-0.96,-0.22,0.41,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"508",32,0.03,0.26,-0.47,0.02,0.57,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"509",33,0.03,0.28,-0.49,0.03,0.6,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"510",34,0.1,0.28,-0.41,0.09,0.68,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"511",35,0.33,0.33,-0.28,0.32,1.01,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"512",36,-0.11,0.26,-0.64,-0.1,0.4,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"513",37,0.2,0.39,-0.55,0.19,1.01,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"514",38,-0.43,0.39,-1.26,-0.41,0.27,-0.34,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"515",39,-0.27,0.24,-0.76,-0.26,0.17,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"516",40,0.05,0.26,-0.44,0.04,0.58,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"517",41,0.03,0.39,-0.73,0.03,0.81,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"518",42,-0.06,0.39,-0.83,-0.06,0.7,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"519",43,-0.35,0.42,-1.23,-0.33,0.42,-0.27,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"520",44,0.37,0.34,-0.25,0.36,1.07,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"521",45,-0.08,0.37,-0.82,-0.08,0.65,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"522",46,-0.39,0.44,-1.31,-0.37,0.4,-0.3,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"523",47,-0.47,0.46,-1.44,-0.44,0.35,-0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"524",48,0.54,0.45,-0.25,0.51,1.48,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"525",49,0.2,0.4,-0.57,0.18,1.03,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"526",50,0.27,0.42,-0.52,0.25,1.16,0.2,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"527",51,-0.16,0.42,-1.03,-0.15,0.63,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"528",52,-0.22,0.42,-1.1,-0.2,0.57,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"529",53,-0.1,0.41,-0.94,-0.1,0.7,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"530",54,-0.19,0.41,-1.04,-0.18,0.6,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"531",55,-0.21,0.42,-1.07,-0.19,0.58,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"532",56,0.31,0.43,-0.48,0.29,1.22,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"533",57,-0.3,0.42,-1.19,-0.28,0.49,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"534",58,-0.18,0.42,-1.03,-0.16,0.62,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"535",59,0.19,0.42,-0.61,0.17,1.06,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"536",60,-0.03,0.41,-0.86,-0.03,0.78,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"537",61,0.16,0.41,-0.64,0.14,1.01,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"538",62,0.07,0.39,-0.69,0.07,0.85,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"539",63,-0.31,0.34,-1.04,-0.28,0.32,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"540",64,-0.41,0.39,-1.23,-0.38,0.29,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"541",65,-0.09,0.3,-0.68,-0.09,0.5,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"542",66,-0.15,0.4,-0.98,-0.14,0.63,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"543",67,0.01,0.4,-0.78,0,0.8,0,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"544",68,-0.31,0.38,-1.1,-0.29,0.4,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"545",69,0.28,0.42,-0.5,0.26,1.16,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"546",70,-0.54,0.46,-1.51,-0.51,0.28,-0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"547",71,0.48,0.45,-0.33,0.45,1.43,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"548",72,0.3,0.43,-0.5,0.28,1.21,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"549",73,-0.33,0.43,-1.24,-0.31,0.46,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"550",74,0.21,0.41,-0.56,0.19,1.05,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"551",75,-0.08,0.41,-0.91,-0.07,0.73,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"552",76,0.19,0.41,-0.58,0.18,1.03,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"553",77,-0.06,0.4,-0.87,-0.06,0.72,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"554",78,0.16,0.4,-0.62,0.15,0.98,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"555",79,0.61,0.48,-0.23,0.58,1.61,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"556",80,0.43,0.44,-0.37,0.4,1.36,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"557",81,-0.1,0.4,-0.92,-0.1,0.68,-0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"558",82,0.06,0.31,-0.54,0.06,0.67,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"559",83,-0.04,0.35,-0.76,-0.04,0.65,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"560",84,0.08,0.3,-0.5,0.08,0.67,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"561",85,0.58,0.41,-0.15,0.56,1.42,0.5,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"562",86,0.58,0.41,-0.16,0.55,1.44,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"563",87,0.3,0.4,-0.44,0.28,1.13,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"564",88,-0.05,0.39,-0.83,-0.05,0.72,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"565",89,-0.19,0.39,-1,-0.18,0.56,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"566",90,-0.17,0.41,-1,-0.15,0.62,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"567",91,0.05,0.4,-0.73,0.04,0.85,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"568",92,0.08,0.4,-0.7,0.08,0.9,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"569",93,0.33,0.43,-0.46,0.31,1.22,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"570",94,0.13,0.4,-0.65,0.12,0.95,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"571",95,0.27,0.42,-0.51,0.25,1.15,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"572",96,0.15,0.41,-0.63,0.14,0.98,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"573",97,0.19,0.41,-0.59,0.18,1.03,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"574",98,0.54,0.46,-0.27,0.51,1.51,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"575",99,0.3,0.42,-0.48,0.28,1.16,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"576",100,0.01,0.4,-0.8,0.01,0.82,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"577",101,0.08,0.4,-0.71,0.08,0.9,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"578",102,-0.29,0.43,-1.19,-0.27,0.49,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"579",103,0.24,0.41,-0.54,0.22,1.09,0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"580",104,-0.59,0.48,-1.6,-0.55,0.26,-0.45,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"581",105,-0.24,0.42,-1.11,-0.22,0.54,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"582",106,0.02,0.4,-0.78,0.02,0.82,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"583",107,-0.24,0.43,-1.14,-0.22,0.56,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"584",108,-0.01,0.41,-0.82,-0.01,0.81,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"585",109,-0.55,0.47,-1.53,-0.52,0.28,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"586",110,-0.44,0.4,-1.28,-0.42,0.28,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"587",111,0.28,0.39,-0.45,0.26,1.09,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"588",112,0.14,0.37,-0.58,0.14,0.9,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"589",113,-0.27,0.37,-1.04,-0.26,0.42,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"590",114,-0.08,0.32,-0.73,-0.07,0.56,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"591",115,0.43,0.37,-0.23,0.41,1.21,0.35,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"592",116,0.1,0.31,-0.5,0.09,0.74,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"593",117,-0.3,0.35,-1.02,-0.29,0.34,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"594",118,0.39,0.36,-0.27,0.37,1.16,0.32,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"595",119,-0.54,0.48,-1.55,-0.51,0.3,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"596",1,0.06,0.3,-0.53,0.06,0.67,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"597",2,-0.19,0.42,-1.06,-0.17,0.61,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"598",3,-0.27,0.42,-1.14,-0.25,0.52,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"599",4,-0.18,0.41,-1.03,-0.17,0.59,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"600",5,-0.03,0.4,-0.84,-0.03,0.77,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"601",6,0.4,0.44,-0.4,0.37,1.32,0.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"602",7,0.22,0.41,-0.56,0.21,1.08,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"603",8,0.56,0.47,-0.28,0.52,1.54,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"604",9,0.19,0.41,-0.6,0.17,1.04,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"605",10,-0.49,0.46,-1.46,-0.46,0.33,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"606",11,-0.17,0.41,-1.02,-0.16,0.61,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"607",12,0.06,0.4,-0.72,0.06,0.88,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"608",13,0,0.4,-0.8,0,0.8,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"609",14,-0.33,0.43,-1.23,-0.3,0.46,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"610",15,0.28,0.41,-0.49,0.26,1.15,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"611",16,0.13,0.24,-0.32,0.13,0.62,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"612",17,0.12,0.24,-0.33,0.11,0.6,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"613",18,0.1,0.27,-0.43,0.1,0.64,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"614",19,-0.25,0.23,-0.72,-0.24,0.18,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"615",20,-0.28,0.25,-0.81,-0.27,0.18,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"616",21,-0.27,0.25,-0.79,-0.26,0.19,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"617",22,0.02,0.26,-0.51,0.02,0.53,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"618",23,-0.2,0.23,-0.67,-0.19,0.23,-0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"619",24,-0.15,0.24,-0.64,-0.14,0.29,-0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"620",25,0.05,0.24,-0.43,0.05,0.52,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"621",26,0.05,0.22,-0.37,0.05,0.5,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"622",27,-0.13,0.22,-0.58,-0.12,0.29,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"623",28,-0.04,0.22,-0.48,-0.04,0.39,-0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"624",29,0.12,0.24,-0.35,0.11,0.59,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"625",30,-0.1,0.28,-0.68,-0.1,0.45,-0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"626",31,-0.24,0.35,-0.97,-0.22,0.42,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"627",32,0.03,0.26,-0.47,0.02,0.58,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"628",33,0.04,0.28,-0.49,0.03,0.6,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"629",34,0.11,0.28,-0.41,0.09,0.68,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"630",35,0.34,0.33,-0.28,0.32,1.02,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
